#2021-12-09
#9:46:03 AM
#Balayage par: dphy-morrislab
#Description Keyword: 
#ScanTask Size: 50000
##Instrument: Tools@Tools.lvclass; Function:Minuteur (s); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; 
#Instrument: LSCI332@LSCI332.lvclass; Function:Read_InputB&Heater (K,S,%,W); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; Input A Parameters: Sensor Type: 7.5V 1mA; Compensation: OFF; Curve Number: 28; Filtering : On; Filter Points: 45; Window %: 7; Input B Parameters: Sensor Type: Silicon Diode; Compensation: OFF; Curve Number: 2; Filtering : OFF; Filter Points: 8; Window %: 1; Heat Range: Off; Heater Power: 0.00W; Heater Output: 0.00%; Heater Resistance: 50 Ohms; Loop 1 Parameters: Ctrl Input: B; Ctrl Mode: Manual PID; Setpoint Units: Kelvin; Heater Units: Current; Power Up Enable: NO; Proportional Val: 40.00; Integral Val: 30.00; Derivative Val: 0; Setpoint: 280.00; Ramp Mode: OFF; Ramp Rate 1.00K/min; Manual Output: 0.00;  Loop 2 Parameters: Ctrl Input: A; Ctrl Mode: Manual PID; Setpoint Units: Sensor Units; Heater Units: Current; Power Up Enable: NO; Proportional Val: 50.00; Integral Val: 20.00; Derivative Val: 0; Setpoint: 0.00; Ramp Mode: OFF; Ramp Rate 0.00K/min; Manual Output: 0.00;  
#
#Tools.Time(s)                 	LSCI332.Temp(K)               	LSCI332.Sensor(U)             	LSCI332.Heater(%)             	LSCI332.Heater(W)             
3.721906708852E+9	4.698E+0	1.562E+0	0E+0	0E+0
3.721906710892E+9	4.672E+0	1.5642E+0	0E+0	0E+0
3.721906712922E+9	4.696E+0	1.562E+0	0E+0	0E+0
3.721906714954E+9	4.644E+0	1.5639E+0	0E+0	0E+0
3.721906716994E+9	4.641E+0	1.564E+0	0E+0	0E+0
3.721906719022E+9	4.719E+0	1.5612E+0	0E+0	0E+0
3.721906721053E+9	4.715E+0	1.5614E+0	0E+0	0E+0
3.721906723092E+9	4.608E+0	1.5651E+0	0E+0	0E+0
3.721906725122E+9	4.651E+0	1.5636E+0	0E+0	0E+0
3.721906727153E+9	4.548E+0	1.5672E+0	0E+0	0E+0
3.721906729193E+9	4.65E+0	1.5637E+0	0E+0	0E+0
3.721906731222E+9	4.549E+0	1.5672E+0	0E+0	0E+0
3.721906733253E+9	4.624E+0	1.5646E+0	0E+0	0E+0
3.721906735293E+9	4.549E+0	1.5672E+0	0E+0	0E+0
3.721906737324E+9	4.486E+0	1.5692E+0	0E+0	0E+0
3.721906739354E+9	4.596E+0	1.5656E+0	0E+0	0E+0
3.721906741393E+9	4.461E+0	1.57E+0	0E+0	0E+0
3.721906743423E+9	4.541E+0	1.5675E+0	0E+0	0E+0
3.721906745453E+9	4.541E+0	1.5674E+0	0E+0	0E+0
3.721906747493E+9	4.457E+0	1.5701E+0	0E+0	0E+0
3.721906749523E+9	4.617E+0	1.5648E+0	0E+0	0E+0
3.721906751553E+9	4.513E+0	1.5683E+0	0E+0	0E+0
3.721906753593E+9	4.541E+0	1.5674E+0	0E+0	0E+0
3.721906755623E+9	4.549E+0	1.566E+0	0E+0	0E+0
3.721906757654E+9	4.482E+0	1.5693E+0	0E+0	0E+0
3.721906759694E+9	4.409E+0	1.5717E+0	0E+0	0E+0
3.721906761723E+9	4.474E+0	1.5706E+0	0E+0	0E+0
3.721906763753E+9	4.423E+0	1.5712E+0	0E+0	0E+0
3.721906765793E+9	4.407E+0	1.5717E+0	0E+0	0E+0
3.721906767823E+9	4.486E+0	1.5695E+0	0E+0	0E+0
3.721906769854E+9	4.434E+0	1.5709E+0	0E+0	0E+0
3.721906771893E+9	4.472E+0	1.5697E+0	0E+0	0E+0
3.721906773933E+9	4.358E+0	1.5733E+0	0E+0	0E+0
3.721906775964E+9	4.314E+0	1.5747E+0	0E+0	0E+0
3.721906777993E+9	4.374E+0	1.5728E+0	0E+0	0E+0
3.721906780034E+9	4.368E+0	1.5717E+0	0E+0	0E+0
3.721906782063E+9	4.452E+0	1.5703E+0	0E+0	0E+0
3.721906784093E+9	4.342E+0	1.5739E+0	0E+0	0E+0
3.721906786133E+9	4.433E+0	1.5708E+0	0E+0	0E+0
3.721906788164E+9	4.364E+0	1.5731E+0	0E+0	0E+0
3.721906790193E+9	4.334E+0	1.5741E+0	0E+0	0E+0
3.721906792223E+9	4.435E+0	1.5708E+0	0E+0	0E+0
3.721906794253E+9	4.297E+0	1.5753E+0	0E+0	0E+0
3.721906796294E+9	4.289E+0	1.5756E+0	0E+0	0E+0
3.721906798323E+9	4.443E+0	1.5706E+0	0E+0	0E+0
3.721906800354E+9	4.412E+0	1.5716E+0	0E+0	0E+0
3.721906802394E+9	4.329E+0	1.5742E+0	0E+0	0E+0
3.721906804424E+9	4.349E+0	1.5736E+0	0E+0	0E+0
3.721906806453E+9	4.275E+0	1.576E+0	0E+0	0E+0
3.721906808494E+9	4.279E+0	1.5759E+0	0E+0	0E+0
3.721906810534E+9	4.256E+0	1.5766E+0	0E+0	0E+0
3.721906812564E+9	4.188E+0	1.5788E+0	0E+0	0E+0
3.721906814595E+9	4.246E+0	1.5769E+0	0E+0	0E+0
3.721906816695E+9	4.188E+0	1.5788E+0	0E+0	0E+0
3.721906818733E+9	4.184E+0	1.5789E+0	0E+0	0E+0
3.721906820764E+9	4.272E+0	1.5761E+0	0E+0	0E+0
3.721906822793E+9	4.246E+0	1.5769E+0	0E+0	0E+0
3.721906824834E+9	4.232E+0	1.5774E+0	0E+0	0E+0
3.721906826865E+9	4.177E+0	1.5791E+0	0E+0	0E+0
3.721906829144E+9	4.34E+0	1.5739E+0	0E+0	0E+0
3.721906831694E+9	4.204E+0	1.5783E+0	0E+0	0E+0
3.721906833724E+9	4.254E+0	1.5767E+0	0E+0	0E+0
3.721906835763E+9	4.202E+0	1.5778E+0	0E+0	0E+0
3.721906837794E+9	4.18E+0	1.579E+0	0E+0	0E+0
3.721906839824E+9	4.196E+0	1.5786E+0	0E+0	0E+0
3.721906841864E+9	4.164E+0	1.5796E+0	0E+0	0E+0
3.721906843893E+9	4.116E+0	1.5811E+0	0E+0	0E+0
3.721906845924E+9	4.168E+0	1.5794E+0	0E+0	0E+0
3.721906847964E+9	4.2E+0	1.5784E+0	0E+0	0E+0
3.721906849994E+9	4.119E+0	1.581E+0	0E+0	0E+0
3.721906852025E+9	4.048E+0	1.5833E+0	0E+0	0E+0
3.721906854064E+9	4.193E+0	1.5787E+0	0E+0	0E+0
3.721906856094E+9	4.116E+0	1.5811E+0	0E+0	0E+0
3.721906858124E+9	4.185E+0	1.5789E+0	0E+0	0E+0
3.721906860164E+9	4.114E+0	1.5812E+0	0E+0	0E+0
3.721906862194E+9	4.012E+0	1.5844E+0	0E+0	0E+0
3.721906864224E+9	4.093E+0	1.5819E+0	0E+0	0E+0
3.721906866264E+9	3.957E+0	1.586E+0	0E+0	0E+0
3.721906868294E+9	4.084E+0	1.5822E+0	0E+0	0E+0
3.721906870324E+9	4.078E+0	1.5823E+0	0E+0	0E+0
3.721906872395E+9	4.191E+0	1.5787E+0	0E+0	0E+0
3.721906874544E+9	4.045E+0	1.5834E+0	0E+0	0E+0
3.721906876694E+9	4.054E+0	1.5831E+0	0E+0	0E+0
3.721906878834E+9	3.97E+0	1.5856E+0	0E+0	0E+0
3.721906880976E+9	3.998E+0	1.5848E+0	0E+0	0E+0
3.721906883114E+9	4.126E+0	1.5808E+0	0E+0	0E+0
3.721906885254E+9	4.07E+0	1.5826E+0	0E+0	0E+0
3.721906887395E+9	4.049E+0	1.5833E+0	0E+0	0E+0
3.721906889544E+9	4.097E+0	1.5817E+0	0E+0	0E+0
3.721906891695E+9	4.025E+0	1.5849E+0	0E+0	0E+0
3.721906893824E+9	3.927E+0	1.5868E+0	0E+0	0E+0
3.721906895974E+9	3.994E+0	1.5849E+0	0E+0	0E+0
3.721906898104E+9	4.09E+0	1.582E+0	0E+0	0E+0
3.721906900244E+9	3.947E+0	1.5863E+0	0E+0	0E+0
3.721906902396E+9	4.029E+0	1.5839E+0	0E+0	0E+0
3.721906904524E+9	3.929E+0	1.5868E+0	0E+0	0E+0
3.721906906554E+9	3.957E+0	1.586E+0	0E+0	0E+0
3.721906908595E+9	4.001E+0	1.5847E+0	0E+0	0E+0
3.721906910624E+9	4.064E+0	1.5828E+0	0E+0	0E+0
3.721906912656E+9	3.903E+0	1.5875E+0	0E+0	0E+0
3.721906914695E+9	3.813E+0	1.5901E+0	0E+0	0E+0
3.721906916724E+9	3.976E+0	1.5854E+0	0E+0	0E+0
3.721906918755E+9	3.918E+0	1.5871E+0	0E+0	0E+0
3.721906920794E+9	3.909E+0	1.5874E+0	0E+0	0E+0
3.721906922824E+9	3.912E+0	1.5873E+0	0E+0	0E+0
3.721906924854E+9	3.885E+0	1.588E+0	0E+0	0E+0
3.721906926895E+9	3.946E+0	1.5863E+0	0E+0	0E+0
3.721906928925E+9	3.881E+0	1.5859E+0	0E+0	0E+0
3.721906930975E+9	3.809E+0	1.5903E+0	0E+0	0E+0
3.721906933005E+9	3.87E+0	1.5885E+0	0E+0	0E+0
3.721906935038E+9	3.924E+0	1.5869E+0	0E+0	0E+0
3.721906937074E+9	3.93E+0	1.5868E+0	0E+0	0E+0
3.721906939116E+9	3.966E+0	1.5857E+0	0E+0	0E+0
3.721906941154E+9	3.849E+0	1.5891E+0	0E+0	0E+0
3.721906943195E+9	3.882E+0	1.5881E+0	0E+0	0E+0
3.721906945235E+9	3.857E+0	1.5889E+0	0E+0	0E+0
3.721906947265E+9	3.85E+0	1.5891E+0	0E+0	0E+0
3.721906949305E+9	3.996E+0	1.5848E+0	0E+0	0E+0
3.721906951345E+9	3.907E+0	1.5874E+0	0E+0	0E+0
3.721906953374E+9	3.91E+0	1.5873E+0	0E+0	0E+0
3.721906955414E+9	3.945E+0	1.5863E+0	0E+0	0E+0
3.721906957535E+9	3.8E+0	1.5905E+0	0E+0	0E+0
3.721906959674E+9	3.816E+0	1.59E+0	0E+0	0E+0
3.721906961826E+9	3.757E+0	1.5917E+0	0E+0	0E+0
3.721906963964E+9	3.832E+0	1.5896E+0	0E+0	0E+0
3.721906966114E+9	3.825E+0	1.5898E+0	0E+0	0E+0
3.721906968245E+9	3.805E+0	1.5904E+0	0E+0	0E+0
3.721906970395E+9	3.79E+0	1.5908E+0	0E+0	0E+0
3.721906972525E+9	3.81E+0	1.5902E+0	0E+0	0E+0
3.721906974665E+9	3.866E+0	1.5886E+0	0E+0	0E+0
3.721906976805E+9	3.901E+0	1.5876E+0	0E+0	0E+0
3.721906978945E+9	3.876E+0	1.5883E+0	0E+0	0E+0
3.721906981095E+9	3.816E+0	1.59E+0	0E+0	0E+0
3.721906983237E+9	3.79E+0	1.5908E+0	0E+0	0E+0
3.721906985365E+9	3.889E+0	1.5879E+0	0E+0	0E+0
3.721906987505E+9	3.866E+0	1.5886E+0	0E+0	0E+0
3.721906989656E+9	3.725E+0	1.5927E+0	0E+0	0E+0
3.721906991796E+9	3.808E+0	1.5903E+0	0E+0	0E+0
3.721906993935E+9	3.795E+0	1.5907E+0	0E+0	0E+0
3.721906996095E+9	3.789E+0	1.5908E+0	0E+0	0E+0
3.721906998206E+9	3.769E+0	1.5914E+0	0E+0	0E+0
3.721907000355E+9	3.859E+0	1.5888E+0	0E+0	0E+0
3.721907002507E+9	3.809E+0	1.5903E+0	0E+0	0E+0
3.721907004675E+9	3.697E+0	1.5934E+0	0E+0	0E+0
3.721907006795E+9	3.736E+0	1.5924E+0	0E+0	0E+0
3.721907008925E+9	3.718E+0	1.5929E+0	0E+0	0E+0
3.721907011095E+9	3.713E+0	1.593E+0	0E+0	0E+0
3.721907013205E+9	3.911E+0	1.5873E+0	0E+0	0E+0
3.721907015355E+9	3.767E+0	1.5915E+0	0E+0	0E+0
3.721907017486E+9	3.681E+0	1.594E+0	0E+0	0E+0
3.721907019635E+9	3.694E+0	1.5936E+0	0E+0	0E+0
3.721907021795E+9	3.71E+0	1.5931E+0	0E+0	0E+0
3.721907023925E+9	3.704E+0	1.5933E+0	0E+0	0E+0
3.721907026076E+9	3.723E+0	1.5927E+0	0E+0	0E+0
3.721907028217E+9	3.761E+0	1.5916E+0	0E+0	0E+0
3.721907030376E+9	3.729E+0	1.5934E+0	0E+0	0E+0
3.721907032505E+9	3.731E+0	1.5925E+0	0E+0	0E+0
3.721907034656E+9	3.746E+0	1.5921E+0	0E+0	0E+0
3.721907036785E+9	3.793E+0	1.5907E+0	0E+0	0E+0
3.721907038927E+9	3.692E+0	1.5936E+0	0E+0	0E+0
3.721907041076E+9	3.693E+0	1.5934E+0	0E+0	0E+0
3.721907043217E+9	3.711E+0	1.5931E+0	0E+0	0E+0
3.721907045366E+9	3.701E+0	1.5934E+0	0E+0	0E+0
3.721907047506E+9	3.695E+0	1.5936E+0	0E+0	0E+0
3.721907049646E+9	3.721E+0	1.5928E+0	0E+0	0E+0
3.721907051795E+9	3.714E+0	1.593E+0	0E+0	0E+0
3.721907053915E+9	3.711E+0	1.5931E+0	0E+0	0E+0
3.721907056076E+9	3.684E+0	1.5939E+0	0E+0	0E+0
3.721907058205E+9	3.707E+0	1.5932E+0	0E+0	0E+0
3.721907060347E+9	3.705E+0	1.5933E+0	0E+0	0E+0
3.721907062495E+9	3.69E+0	1.5934E+0	0E+0	0E+0
3.721907064626E+9	3.706E+0	1.5932E+0	0E+0	0E+0
3.721907066776E+9	3.678E+0	1.594E+0	0E+0	0E+0
3.721907068916E+9	3.722E+0	1.5928E+0	0E+0	0E+0
3.721907071056E+9	3.695E+0	1.5936E+0	0E+0	0E+0
3.721907073206E+9	3.689E+0	1.5937E+0	0E+0	0E+0
3.721907075337E+9	3.722E+0	1.5928E+0	0E+0	0E+0
3.721907077475E+9	3.669E+0	1.5943E+0	0E+0	0E+0
3.721907079616E+9	3.672E+0	1.5942E+0	0E+0	0E+0
3.721907081756E+9	3.672E+0	1.5942E+0	0E+0	0E+0
3.721907083907E+9	3.669E+0	1.5943E+0	0E+0	0E+0
3.721907086305E+9	3.67E+0	1.5943E+0	0E+0	0E+0
3.721907088336E+9	3.675E+0	1.5941E+0	0E+0	0E+0
3.721907090366E+9	3.677E+0	1.5941E+0	0E+0	0E+0
3.721907095496E+9	3.676E+0	1.5941E+0	0E+0	0E+0
3.721907100526E+9	3.686E+0	1.5938E+0	0E+0	0E+0
3.721907106206E+9	3.67E+0	1.5943E+0	0E+0	0E+0
3.721907111236E+9	3.674E+0	1.5942E+0	0E+0	0E+0
3.721907116266E+9	3.668E+0	1.5943E+0	0E+0	0E+0
3.721907121306E+9	3.672E+0	1.5942E+0	0E+0	0E+0
3.721907126337E+9	3.665E+0	1.5944E+0	0E+0	0E+0
3.721907131366E+9	3.667E+0	1.5944E+0	0E+0	0E+0
3.721907136397E+9	3.667E+0	1.5944E+0	0E+0	0E+0
3.721907141437E+9	3.726E+0	1.5927E+0	0E+0	0E+0
3.721907146466E+9	3.664E+0	1.5945E+0	0E+0	0E+0
3.721907151508E+9	3.665E+0	1.5944E+0	0E+0	0E+0
3.721907156536E+9	3.67E+0	1.5943E+0	0E+0	0E+0
3.721907161567E+9	3.665E+0	1.5944E+0	0E+0	0E+0
3.721907166607E+9	3.663E+0	1.5945E+0	0E+0	0E+0
3.721907171636E+9	3.667E+0	1.5944E+0	0E+0	0E+0
3.721907176667E+9	3.663E+0	1.5945E+0	0E+0	0E+0
3.721907181708E+9	3.665E+0	1.5944E+0	0E+0	0E+0
3.721907186737E+9	3.66E+0	1.5946E+0	0E+0	0E+0
3.721907191767E+9	3.666E+0	1.5944E+0	0E+0	0E+0
3.721907196817E+9	3.663E+0	1.5945E+0	0E+0	0E+0
3.721907201848E+9	3.656E+0	1.5946E+0	0E+0	0E+0
3.721907206877E+9	3.659E+0	1.5946E+0	0E+0	0E+0
3.721907211906E+9	3.66E+0	1.5946E+0	0E+0	0E+0
3.721907216947E+9	3.664E+0	1.5945E+0	0E+0	0E+0
3.721907221978E+9	3.666E+0	1.5944E+0	0E+0	0E+0
3.721907227008E+9	3.664E+0	1.5945E+0	0E+0	0E+0
3.721907232047E+9	3.658E+0	1.5947E+0	0E+0	0E+0
3.721907237077E+9	3.67E+0	1.5943E+0	0E+0	0E+0
3.721907242118E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907247157E+9	3.665E+0	1.5944E+0	0E+0	0E+0
3.721907252598E+9	3.652E+0	1.5948E+0	0E+0	0E+0
3.721907257638E+9	3.66E+0	1.5946E+0	0E+0	0E+0
3.721907263299E+9	3.665E+0	1.5944E+0	0E+0	0E+0
3.721907268337E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907273997E+9	3.658E+0	1.5946E+0	0E+0	0E+0
3.721907279028E+9	3.659E+0	1.5946E+0	0E+0	0E+0
3.721907284678E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.721907289717E+9	3.654E+0	1.5947E+0	0E+0	0E+0
3.721907295357E+9	3.657E+0	1.5947E+0	0E+0	0E+0
3.721907300397E+9	3.659E+0	1.5946E+0	0E+0	0E+0
3.721907306057E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907311087E+9	3.652E+0	1.5948E+0	0E+0	0E+0
3.721907316118E+9	3.657E+0	1.5946E+0	0E+0	0E+0
3.721907321157E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907326197E+9	3.654E+0	1.5948E+0	0E+0	0E+0
3.721907331227E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907336258E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.721907341299E+9	3.654E+0	1.5947E+0	0E+0	0E+0
3.721907346327E+9	3.654E+0	1.5948E+0	0E+0	0E+0
3.721907351358E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.721907356398E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907361428E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.721907366468E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.721907371508E+9	3.662E+0	1.5946E+0	0E+0	0E+0
3.721907376635E+9	3.665E+0	1.5944E+0	0E+0	0E+0
3.721907381669E+9	3.652E+0	1.5948E+0	0E+0	0E+0
3.721907386857E+9	3.657E+0	1.5947E+0	0E+0	0E+0
3.721907391899E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907396938E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907401968E+9	3.658E+0	1.5947E+0	0E+0	0E+0
3.721907407478E+9	3.654E+0	1.5947E+0	0E+0	0E+0
3.721907412519E+9	3.659E+0	1.5946E+0	0E+0	0E+0
3.721907418168E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.721907423237E+9	3.658E+0	1.5946E+0	0E+0	0E+0
3.721907428269E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.721907433309E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907438339E+9	3.657E+0	1.5947E+0	0E+0	0E+0
3.721907443368E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907448469E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.7219074535E+9	3.657E+0	1.5947E+0	0E+0	0E+0
3.721907459099E+9	3.652E+0	1.5948E+0	0E+0	0E+0
3.721907464138E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.72190746917E+9	3.661E+0	1.5945E+0	0E+0	0E+0
3.721907474199E+9	3.657E+0	1.5947E+0	0E+0	0E+0
3.721907479809E+9	3.652E+0	1.5948E+0	0E+0	0E+0
3.721907484849E+9	3.659E+0	1.5946E+0	0E+0	0E+0
3.721907490368E+9	3.657E+0	1.5947E+0	0E+0	0E+0
3.721907495399E+9	3.653E+0	1.5948E+0	0E+0	0E+0
3.721907501069E+9	3.658E+0	1.5946E+0	0E+0	0E+0
3.721907506099E+9	3.659E+0	1.5946E+0	0E+0	0E+0
3.721907511139E+9	3.653E+0	1.5948E+0	0E+0	0E+0
3.72190751617E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907521199E+9	3.653E+0	1.5948E+0	0E+0	0E+0
3.721907526229E+9	3.654E+0	1.5948E+0	0E+0	0E+0
3.721907531269E+9	3.658E+0	1.5946E+0	0E+0	0E+0
3.7219075363E+9	3.661E+0	1.5945E+0	0E+0	0E+0
3.721907541349E+9	3.654E+0	1.5947E+0	0E+0	0E+0
3.721907546389E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.721907551419E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907556449E+9	3.653E+0	1.5948E+0	0E+0	0E+0
3.72190756149E+9	3.66E+0	1.5946E+0	0E+0	0E+0
3.721907566519E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.721907571559E+9	3.658E+0	1.5946E+0	0E+0	0E+0
3.721907576799E+9	3.654E+0	1.5947E+0	0E+0	0E+0
3.72190758183E+9	3.648E+0	1.5949E+0	0E+0	0E+0
3.72190758687E+9	3.654E+0	1.5947E+0	0E+0	0E+0
3.721907591899E+9	3.654E+0	1.5947E+0	0E+0	0E+0
3.72190759693E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907601971E+9	3.657E+0	1.5946E+0	0E+0	0E+0
3.721907606999E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.72190761203E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.721907617069E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.72190762211E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.72190762714E+9	3.649E+0	1.5949E+0	0E+0	0E+0
3.72190763217E+9	3.653E+0	1.5948E+0	0E+0	0E+0
3.721907637199E+9	3.653E+0	1.5948E+0	0E+0	0E+0
3.72190764223E+9	3.658E+0	1.5946E+0	0E+0	0E+0
3.72190764726E+9	3.654E+0	1.5948E+0	0E+0	0E+0
3.7219076523E+9	3.655E+0	1.5946E+0	0E+0	0E+0
3.72190765733E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907662361E+9	3.649E+0	1.5949E+0	0E+0	0E+0
3.721907667401E+9	3.654E+0	1.5947E+0	0E+0	0E+0
3.721907672431E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.72190767747E+9	3.649E+0	1.5949E+0	0E+0	0E+0
3.72190768253E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.721907687561E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.7219076926E+9	3.654E+0	1.5947E+0	0E+0	0E+0
3.72190769763E+9	3.65E+0	1.5949E+0	0E+0	0E+0
3.72190770266E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.7219077077E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907712741E+9	3.654E+0	1.5948E+0	0E+0	0E+0
3.721907717771E+9	3.652E+0	1.5948E+0	0E+0	0E+0
3.721907722801E+9	3.653E+0	1.5948E+0	0E+0	0E+0
3.72190772784E+9	3.654E+0	1.5947E+0	0E+0	0E+0
3.72190773287E+9	3.652E+0	1.5948E+0	0E+0	0E+0
3.7219077379E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.72190774294E+9	3.653E+0	1.5948E+0	0E+0	0E+0
3.721907747971E+9	3.648E+0	1.5949E+0	0E+0	0E+0
3.721907753E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.72190775804E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.721907763671E+9	3.654E+0	1.5948E+0	0E+0	0E+0
3.721907768702E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.721907774352E+9	3.653E+0	1.5948E+0	0E+0	0E+0
3.721907779391E+9	3.653E+0	1.5948E+0	0E+0	0E+0
3.721907785041E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.72190779008E+9	3.653E+0	1.5948E+0	0E+0	0E+0
3.721907795721E+9	3.654E+0	1.5947E+0	0E+0	0E+0
3.721907800751E+9	3.65E+0	1.5949E+0	0E+0	0E+0
3.721907806402E+9	3.652E+0	1.5948E+0	0E+0	0E+0
3.721907811441E+9	3.649E+0	1.5949E+0	0E+0	0E+0
3.721907817082E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.721907822111E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.721907827141E+9	3.647E+0	1.5949E+0	0E+0	0E+0
3.721907832181E+9	3.646E+0	1.595E+0	0E+0	0E+0
3.721907837211E+9	3.654E+0	1.5947E+0	0E+0	0E+0
3.721907842241E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.721907847282E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.721907852312E+9	3.649E+0	1.5949E+0	0E+0	0E+0
3.721907857342E+9	3.658E+0	1.5946E+0	0E+0	0E+0
3.721907862382E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.721907867413E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.721907872441E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.721907877481E+9	3.656E+0	1.5947E+0	0E+0	0E+0
3.721907882521E+9	3.648E+0	1.5949E+0	0E+0	0E+0
3.721907887552E+9	3.648E+0	1.5949E+0	0E+0	0E+0
3.721907892581E+9	3.647E+0	1.595E+0	0E+0	0E+0
3.721907897611E+9	3.648E+0	1.5949E+0	0E+0	0E+0
3.721907902641E+9	3.649E+0	1.5949E+0	0E+0	0E+0
3.721907907672E+9	3.652E+0	1.5948E+0	0E+0	0E+0
3.721907912712E+9	3.649E+0	1.5949E+0	0E+0	0E+0
3.721907918023E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.721907923061E+9	3.654E+0	1.5947E+0	0E+0	0E+0
3.721907928712E+9	3.649E+0	1.5949E+0	0E+0	0E+0
3.721907933741E+9	3.648E+0	1.5949E+0	0E+0	0E+0
3.721907939412E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.721907944442E+9	3.653E+0	1.5948E+0	0E+0	0E+0
3.721907950103E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907955142E+9	3.647E+0	1.5949E+0	0E+0	0E+0
3.721907960802E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907965831E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.721907971483E+9	3.657E+0	1.5947E+0	0E+0	0E+0
3.721907976522E+9	3.646E+0	1.595E+0	0E+0	0E+0
3.721907982173E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.721907987213E+9	3.651E+0	1.5948E+0	0E+0	0E+0
3.721907992862E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721907997902E+9	3.652E+0	1.5948E+0	0E+0	0E+0
3.721908003542E+9	3.647E+0	1.5949E+0	0E+0	0E+0
3.721908008573E+9	3.643E+0	1.595E+0	0E+0	0E+0
3.721908014232E+9	3.645E+0	1.595E+0	0E+0	0E+0
3.721908019273E+9	3.646E+0	1.595E+0	0E+0	0E+0
3.721908024934E+9	3.646E+0	1.595E+0	0E+0	0E+0
3.721908029972E+9	3.655E+0	1.5947E+0	0E+0	0E+0
3.721908035642E+9	3.653E+0	1.5947E+0	0E+0	0E+0
3.721908040672E+9	3.653E+0	1.5948E+0	0E+0	0E+0
3.721908046334E+9	3.649E+0	1.5949E+0	0E+0	0E+0
3.721908051372E+9	3.65E+0	1.5949E+0	0E+0	0E+0
3.721908057054E+9	3.65E+0	1.5949E+0	0E+0	0E+0
3.721908062094E+9	3.645E+0	1.595E+0	0E+0	0E+0
3.721908067742E+9	3.657E+0	1.5947E+0	0E+0	0E+0
3.721908072782E+9	3.645E+0	1.595E+0	0E+0	0E+0
3.721908078424E+9	3.648E+0	1.5949E+0	0E+0	0E+0
3.721908083452E+9	3.652E+0	1.5948E+0	0E+0	0E+0
3.721908089104E+9	3.65E+0	1.5949E+0	0E+0	0E+0
3.721908094143E+9	3.651E+0	1.5948E+0	0E+0	0E+0
