#2018-10-10
#21:48
#Balayage par: Administrateur
#ScanTask Size: 141,81


#Y Axis.Position(Units)        	X Axis.Position(Units)        	LeafMagnetometer.X(nT)        	LeafMagnetometer.Y(nT)        	LeafMagnetometer.Z(nT)        	LeafMagnetometer.Total(nT)    
810E+0	405E+0	12.747193115234375E+3	-5.2823569946289062E+3	-57.53795947265625E+3	59.169345881059089E+3
815E+0	405E+0	12.774151123046875E+3	-5.2564606323242187E+3	-57.50618994140625E+3	59.141961682531561E+3
820E+0	405E+0	12.795513671875E+3	-5.235138427734375E+3	-57.4756650390625E+3	59.115009361146018E+3
825E+0	405E+0	12.819599975585937E+3	-5.20441552734375E+3	-57.443451171875E+3	59.086195773757405E+3
830E+0	405E+0	12.832669799804687E+3	-5.176892333984375E+3	-57.4082275390625E+3	59.052372096038009E+3
835E+0	405E+0	12.85429150390625E+3	-5.1453572387695312E+3	-57.37674853515625E+3	59.023716821516282E+3
840E+0	405E+0	12.874287719726562E+3	-5.1091236572265625E+3	-57.3393984375E+3	58.988621265179885E+3
845E+0	405E+0	12.901887817382812E+3	-5.0782460327148437E+3	-57.29395263671875E+3	58.947812154330248E+3
850E+0	405E+0	12.918491455078125E+3	-5.045441650390625E+3	-57.2612822265625E+3	58.916879064394066E+3
855E+0	405E+0	12.945342407226562E+3	-5.006301513671875E+3	-57.20803662109375E+3	58.867688815507448E+3
860E+0	405E+0	12.96923046875E+3	-4.9710413818359375E+3	-57.15992822265625E+3	58.823209320106267E+3
865E+0	405E+0	12.989639404296875E+3	-4.9250875854492187E+3	-57.11125732421875E+3	58.776554640198541E+3
870E+0	405E+0	13.012983154296875E+3	-4.8859085083007812E+3	-57.06123193359375E+3	58.729842653188236E+3
875E+0	405E+0	13.03099658203125E+3	-4.8418419189453125E+3	-57.011291015625E+3	58.681666558340148E+3
880E+0	405E+0	13.052442626953125E+3	-4.794125E+3	-56.9495859375E+3	58.62256984962285E+3
885E+0	405E+0	13.078187133789062E+3	-4.7519165649414062E+3	-56.89338818359375E+3	58.570279928356169E+3
890E+0	405E+0	13.092681762695312E+3	-4.7008386840820312E+3	-56.8372060546875E+3	58.514823551086854E+3
895E+0	405E+0	13.1124169921875E+3	-4.6473958740234375E+3	-56.77118310546875E+3	58.450846224132678E+3
900E+0	405E+0	13.134047729492187E+3	-4.6026854248046875E+3	-56.7149912109375E+3	58.397590083003393E+3
905E+0	405E+0	13.145872314453125E+3	-4.5436740112304687E+3	-56.6491513671875E+3	58.331686819991759E+3
910E+0	405E+0	13.171211547851562E+3	-4.4924244995117187E+3	-56.57874462890625E+3	58.265062024507584E+3
915E+0	405E+0	13.186134521484375E+3	-4.4345377807617187E+3	-56.5116337890625E+3	58.198835670551445E+3
920E+0	405E+0	13.198034057617187E+3	-4.3660841979980469E+3	-56.43736328125E+3	58.124238423176612E+3
925E+0	405E+0	13.216890991210937E+3	-4.3109900817871094E+3	-56.361767578125E+3	58.051012601175629E+3
930E+0	405E+0	13.236072631835937E+3	-4.2413511352539062E+3	-56.28768359375E+3	57.978327455206941E+3
935E+0	405E+0	13.250157348632812E+3	-4.1748899841308594E+3	-56.20141943359375E+3	57.892972985925757E+3
940E+0	405E+0	13.262781005859375E+3	-4.1126607971191406E+3	-56.1287216796875E+3	57.820836384972405E+3
945E+0	405E+0	13.270248291015625E+3	-4.0366793212890625E+3	-56.04629345703125E+3	57.737177588854814E+3
950E+0	405E+0	13.282385009765625E+3	-3.9668106384277344E+3	-55.95869873046875E+3	57.650097424027321E+3
955E+0	405E+0	13.299750610351562E+3	-3.8980632629394531E+3	-55.87809619140625E+3	57.571176164755518E+3
960E+0	405E+0	13.306663452148437E+3	-3.8189537353515625E+3	-55.78618505859375E+3	57.478262053043872E+3
965E+0	405E+0	13.321330200195312E+3	-3.7459523010253906E+3	-55.69571533203125E+3	57.389050005085162E+3
970E+0	405E+0	13.328011962890625E+3	-3.6592797546386719E+3	-55.60560498046875E+3	57.297556654004293E+3
975E+0	405E+0	13.343220092773437E+3	-3.5766790161132812E+3	-55.50292822265625E+3	57.196238496314923E+3
980E+0	405E+0	13.344432983398437E+3	-3.4944202270507812E+3	-55.417982421875E+3	57.109001918626534E+3
985E+0	405E+0	13.351888305664062E+3	-3.4034299621582031E+3	-55.31770947265625E+3	57.007944154105848E+3
990E+0	405E+0	13.354221923828125E+3	-3.3178760375976562E+3	-55.214212890625E+3	56.903016491456088E+3
995E+0	405E+0	13.351391723632812E+3	-3.2286043090820312E+3	-55.1168916015625E+3	56.802780000622515E+3
1E+3	405E+0	13.347108276367187E+3	-3.1292876586914062E+3	-55.01320166015625E+3	56.695596684491073E+3
300E+0	410E+0	13.344974487304687E+3	-3.0363086853027344E+3	-54.9071748046875E+3	56.587153551262512E+3
305E+0	410E+0	14.187792724609375E+3	-3.835574951171875E+3	-55.86844775390625E+3	57.769273910195035E+3
310E+0	410E+0	14.158373291015625E+3	-3.8812913208007812E+3	-55.88058154296875E+3	57.776844017877374E+3
315E+0	410E+0	14.134628662109375E+3	-3.924961669921875E+3	-55.90511572265625E+3	57.797710680140328E+3
320E+0	410E+0	14.104070556640625E+3	-3.9671177062988281E+3	-55.9263203125E+3	57.81363557003576E+3
325E+0	410E+0	14.08265771484375E+3	-4.0054008178710937E+3	-55.95108740234375E+3	57.835015009682611E+3
330E+0	410E+0	14.05606201171875E+3	-4.0478357849121094E+3	-55.97497607421875E+3	57.854612044740628E+3
335E+0	410E+0	14.030057006835937E+3	-4.0884169616699219E+3	-55.99720361328125E+3	57.872660482513449E+3
340E+0	410E+0	14.001706298828125E+3	-4.1266336059570312E+3	-56.02412353515625E+3	57.894555719318145E+3
345E+0	410E+0	13.978373291015625E+3	-4.1680825500488281E+3	-56.047865234375E+3	57.914862863879083E+3
350E+0	410E+0	13.950393920898437E+3	-4.2061341857910156E+3	-56.072693359375E+3	57.934897971845967E+3
355E+0	410E+0	13.923901489257812E+3	-4.2451419372558594E+3	-56.10016162109375E+3	57.957956321070014E+3
360E+0	410E+0	13.897250732421875E+3	-4.2812833557128906E+3	-56.128888671875E+3	57.982026557848374E+3
365E+0	410E+0	13.874369018554687E+3	-4.3173704528808594E+3	-56.15451806640625E+3	58.004034963973507E+3
370E+0	410E+0	13.851110473632812E+3	-4.3550314636230469E+3	-56.1832841796875E+3	58.029142346813234E+3
375E+0	410E+0	13.830189819335937E+3	-4.3913032531738281E+3	-56.20857861328125E+3	58.051376977727632E+3
380E+0	410E+0	13.806579345703125E+3	-4.428955810546875E+3	-56.236404296875E+3	58.07556196686413E+3
385E+0	410E+0	13.785390258789062E+3	-4.4562721557617187E+3	-56.2642197265625E+3	58.09955305689128E+3
390E+0	410E+0	13.761018798828125E+3	-4.4871729431152344E+3	-56.2889228515625E+3	58.120078840552043E+3
395E+0	410E+0	13.739048583984375E+3	-4.5213847351074219E+3	-56.3198408203125E+3	58.147478873516367E+3
400E+0	410E+0	13.714963256835937E+3	-4.5506531372070312E+3	-56.34394189453125E+3	58.167420716789733E+3
405E+0	410E+0	13.683871948242187E+3	-4.5837093200683594E+3	-56.37417041015625E+3	58.191976313345018E+3
410E+0	410E+0	13.658956909179687E+3	-4.6117869262695312E+3	-56.4017919921875E+3	58.215102651485045E+3
415E+0	410E+0	13.641291625976562E+3	-4.6441005859375E+3	-56.42791064453125E+3	58.238835879772654E+3
420E+0	410E+0	13.616518798828125E+3	-4.675437255859375E+3	-56.45472119140625E+3	58.261524367640384E+3
425E+0	410E+0	13.596810913085937E+3	-4.7007551879882812E+3	-56.48358203125E+3	58.286926170324084E+3
430E+0	410E+0	13.57002880859375E+3	-4.7285514526367187E+3	-56.51718115234375E+3	58.315495769430898E+3
435E+0	410E+0	13.554603881835937E+3	-4.759900390625E+3	-56.5370322265625E+3	58.33369891115155E+3
440E+0	410E+0	13.527380004882812E+3	-4.7855682983398437E+3	-56.56511962890625E+3	58.356702396297718E+3
445E+0	410E+0	13.50632958984375E+3	-4.810625732421875E+3	-56.59374072265625E+3	58.381631388757254E+3
450E+0	410E+0	13.484279663085937E+3	-4.83407568359375E+3	-56.6145302734375E+3	58.398625408858221E+3
455E+0	410E+0	13.466260131835937E+3	-4.85923095703125E+3	-56.6373515625E+3	58.418681355621389E+3
460E+0	410E+0	13.440005737304687E+3	-4.8823177490234375E+3	-56.66431298828125E+3	58.440700876030503E+3
465E+0	410E+0	13.419482666015625E+3	-4.90815625E+3	-56.68783544921875E+3	58.460957187526321E+3
470E+0	410E+0	13.385251831054687E+3	-4.9272341918945312E+3	-56.71333740234375E+3	58.479445262673005E+3
475E+0	410E+0	13.365861938476562E+3	-4.95235498046875E+3	-56.73628564453125E+3	58.499389332105369E+3
480E+0	410E+0	13.336520629882812E+3	-4.9736936645507812E+3	-56.7646416015625E+3	58.522006559494664E+3
485E+0	410E+0	13.311083129882812E+3	-4.993340087890625E+3	-56.788966796875E+3	58.541485568520162E+3
490E+0	410E+0	13.290776733398437E+3	-5.0188587646484375E+3	-56.81457421875E+3	58.563895412202517E+3
495E+0	410E+0	13.266622314453125E+3	-5.0370697021484375E+3	-56.8364091796875E+3	58.581166862881393E+3
500E+0	410E+0	13.2384580078125E+3	-5.0553707275390625E+3	-56.864892578125E+3	58.604009482404952E+3
505E+0	410E+0	13.223035766601562E+3	-5.078202392578125E+3	-56.88602099609375E+3	58.623004074694778E+3
510E+0	410E+0	13.189832397460937E+3	-5.09682177734375E+3	-56.9134638671875E+3	58.643771648358095E+3
515E+0	410E+0	13.16847216796875E+3	-5.1129561767578125E+3	-56.9387939453125E+3	58.664960888804649E+3
520E+0	410E+0	13.135632202148437E+3	-5.1344920043945312E+3	-56.965224609375E+3	58.685134072126762E+3
525E+0	410E+0	13.106568603515625E+3	-5.148339599609375E+3	-56.98848193359375E+3	58.702427720836888E+3
530E+0	410E+0	13.086195068359375E+3	-5.1720677490234375E+3	-57.02011865234375E+3	58.730683316889474E+3
535E+0	410E+0	13.05672412109375E+3	-5.18639697265625E+3	-57.04716015625E+3	58.751643974417362E+3
540E+0	410E+0	13.027518188476562E+3	-5.2035662231445312E+3	-57.07291015625E+3	58.771684085207293E+3
545E+0	410E+0	13.005483520507812E+3	-5.2230866088867187E+3	-57.09713330078125E+3	58.792059649320108E+3
550E+0	410E+0	12.982675048828125E+3	-5.2357387084960937E+3	-57.12775830078125E+3	58.817888403602104E+3
555E+0	410E+0	12.958681274414062E+3	-5.2507697143554687E+3	-57.1522119140625E+3	58.837689028449007E+3
560E+0	410E+0	12.933972045898437E+3	-5.2689866943359375E+3	-57.18523291015625E+3	58.865958457708926E+3
565E+0	410E+0	12.91216845703125E+3	-5.2841160278320312E+3	-57.2116884765625E+3	58.888229684999598E+3
570E+0	410E+0	12.893957397460937E+3	-5.2999876708984375E+3	-57.232134765625E+3	58.905531574509143E+3
575E+0	410E+0	12.870121704101562E+3	-5.3114276733398437E+3	-57.26279296875E+3	58.931138493433493E+3
580E+0	410E+0	12.840364868164062E+3	-5.3225511474609375E+3	-57.288912109375E+3	58.951033235588431E+3
585E+0	410E+0	12.81293994140625E+3	-5.3403011474609375E+3	-57.314310546875E+3	58.971355609484868E+3
590E+0	410E+0	12.791059204101562E+3	-5.3542012329101562E+3	-57.34042041015625E+3	58.993243954821868E+3
595E+0	410E+0	12.766781494140625E+3	-5.3651604614257812E+3	-57.3654755859375E+3	59.013335649289991E+3
600E+0	410E+0	12.745176513671875E+3	-5.3822281494140625E+3	-57.3913662109375E+3	59.035389294096916E+3
605E+0	410E+0	12.718597900390625E+3	-5.3891376342773437E+3	-57.41885546875E+3	59.057014229174179E+3
610E+0	410E+0	12.69653125E+3	-5.4027146606445312E+3	-57.44460498046875E+3	59.078542803772922E+3
615E+0	410E+0	12.675128295898437E+3	-5.4145092163085937E+3	-57.46428271484375E+3	59.094162568396467E+3
620E+0	410E+0	12.654922729492187E+3	-5.4230460815429687E+3	-57.4860107421875E+3	59.111744836489786E+3
625E+0	410E+0	12.634802612304687E+3	-5.4346107177734375E+3	-57.51467626953125E+3	59.13638180268155E+3
630E+0	410E+0	12.621162231445312E+3	-5.4464098510742187E+3	-57.5316123046875E+3	59.15102564994213E+3
635E+0	410E+0	12.600156616210937E+3	-5.453955810546875E+3	-57.55885107421875E+3	59.173738181381283E+3
640E+0	410E+0	12.583531982421875E+3	-5.4614147338867187E+3	-57.57955859375E+3	59.191032423335753E+3
645E+0	410E+0	12.567803344726562E+3	-5.4695955200195312E+3	-57.5966953125E+3	59.205116227536637E+3
650E+0	410E+0	12.558690185546875E+3	-5.477203857421875E+3	-57.6169208984375E+3	59.223563495554015E+3
655E+0	410E+0	12.552020751953125E+3	-5.4852701416015625E+3	-57.63844482421875E+3	59.243836309062732E+3
660E+0	410E+0	12.540171142578125E+3	-5.4908764038085937E+3	-57.65268359375E+3	59.255699664240426E+3
665E+0	410E+0	12.532430297851562E+3	-5.496740234375E+3	-57.66722509765625E+3	59.268754431491208E+3
670E+0	410E+0	12.53136181640625E+3	-5.5021544189453125E+3	-57.679431640625E+3	59.280907704826088E+3
675E+0	410E+0	12.525995361328125E+3	-5.5075314331054687E+3	-57.69105029296875E+3	59.29157668180309E+3
680E+0	410E+0	12.522663452148437E+3	-5.5081726684570312E+3	-57.703146484375E+3	59.302702547720706E+3
685E+0	410E+0	12.521254028320312E+3	-5.5110943603515625E+3	-57.71280322265625E+3	59.312071888548438E+3
690E+0	410E+0	12.52384765625E+3	-5.5118571166992187E+3	-57.72087451171875E+3	59.32054508614869E+3
695E+0	410E+0	12.519575805664062E+3	-5.5135149536132812E+3	-57.73081591796875E+3	59.329469535167016E+3
700E+0	410E+0	12.522026489257812E+3	-5.5166258544921875E+3	-57.73518408203125E+3	59.334528007281842E+3
705E+0	410E+0	12.520715454101562E+3	-5.5174168701171875E+3	-57.7463447265625E+3	59.34518515633075E+3
710E+0	410E+0	12.522325927734375E+3	-5.51542724609375E+3	-57.75356103515625E+3	59.352361830410795E+3
715E+0	410E+0	12.5256484375E+3	-5.5141923828125E+3	-57.75223828125E+3	59.351660343552656E+3
720E+0	410E+0	12.523220947265625E+3	-5.5085443725585937E+3	-57.7625595703125E+3	59.360667025453353E+3
725E+0	410E+0	12.531220092773437E+3	-5.5045009765625E+3	-57.7600146484375E+3	59.359503902144039E+3
730E+0	410E+0	12.540197265625E+3	-5.5053617553710937E+3	-57.76105517578125E+3	59.362491940777399E+3
735E+0	410E+0	12.54251904296875E+3	-5.4968734130859375E+3	-57.76266015625E+3	59.363756372673677E+3
740E+0	410E+0	12.560377685546875E+3	-5.4902159423828125E+3	-57.75733837890625E+3	59.361738569690693E+3
745E+0	410E+0	12.56751953125E+3	-5.4811790161132812E+3	-57.7532861328125E+3	59.358473125370081E+3
750E+0	410E+0	12.574722778320312E+3	-5.4710569458007812E+3	-57.7533251953125E+3	59.359102739109614E+3
755E+0	410E+0	12.589859375E+3	-5.463468505859375E+3	-57.741978515625E+3	59.350572949601905E+3
760E+0	410E+0	12.59213916015625E+3	-5.4501461181640625E+3	-57.739462890625E+3	59.347384337462368E+3
765E+0	410E+0	12.603558227539062E+3	-5.4372919921875E+3	-57.7270888671875E+3	59.336590305351878E+3
770E+0	410E+0	12.622032104492187E+3	-5.4298240356445312E+3	-57.722716796875E+3	59.335580807406273E+3
775E+0	410E+0	12.625443359375E+3	-5.41178955078125E+3	-57.70647216796875E+3	59.31885466407863E+3
780E+0	410E+0	12.644973876953125E+3	-5.3970112915039062E+3	-57.693796875E+3	59.309339187834354E+3
785E+0	410E+0	12.665067016601562E+3	-5.3796635131835937E+3	-57.6775078125E+3	59.29620533431432E+3
790E+0	410E+0	12.682572509765625E+3	-5.3656492309570312E+3	-57.656083984375E+3	59.277839603036133E+3
795E+0	410E+0	12.706082763671875E+3	-5.3462528686523437E+3	-57.635203125E+3	59.260813193055655E+3
800E+0	410E+0	12.729036499023437E+3	-5.3252632446289062E+3	-57.61491796875E+3	59.24412126007719E+3
805E+0	410E+0	12.746515991210937E+3	-5.3051686401367187E+3	-57.59246484375E+3	59.224242167371114E+3
810E+0	410E+0	12.7728115234375E+3	-5.2803460693359375E+3	-57.5681513671875E+3	59.204047739659123E+3
815E+0	410E+0	12.796015991210937E+3	-5.25326171875E+3	-57.53332421875E+3	59.172786386739972E+3
820E+0	410E+0	12.817753173828125E+3	-5.2309391479492187E+3	-57.4997978515625E+3	59.142917169520442E+3
825E+0	410E+0	12.838987182617187E+3	-5.2039237060546875E+3	-57.4744990234375E+3	59.120546672276207E+3
830E+0	410E+0	12.85966552734375E+3	-5.1704071655273437E+3	-57.436349609375E+3	59.085013546847913E+3
835E+0	410E+0	12.882917602539062E+3	-5.142475341796875E+3	-57.40416455078125E+3	59.056355989585965E+3
840E+0	410E+0	12.901849609375E+3	-5.1105883178710937E+3	-57.3679580078125E+3	59.022528161132068E+3
845E+0	410E+0	12.92694140625E+3	-5.0760487670898437E+3	-57.3234033203125E+3	58.98173489209298E+3
850E+0	410E+0	12.950732421875E+3	-5.04266259765625E+3	-57.286705078125E+3	58.948426006101297E+3
855E+0	410E+0	12.976621215820312E+3	-5.0015606689453125E+3	-57.2357001953125E+3	58.901054052504383E+3
860E+0	410E+0	13.003994384765625E+3	-4.9693768310546875E+3	-57.1861884765625E+3	58.856257420301867E+3
865E+0	410E+0	13.027304443359375E+3	-4.924460693359375E+3	-57.14104296875E+3	58.813775294499312E+3
870E+0	410E+0	13.048389038085937E+3	-4.8788661499023437E+3	-57.083107421875E+3	58.758362866471638E+3
875E+0	410E+0	13.070161865234375E+3	-4.8396380615234375E+3	-57.03030517578125E+3	58.708664396309701E+3
880E+0	410E+0	13.086713623046875E+3	-4.7924241333007812E+3	-56.97766015625E+3	58.657339311852404E+3
885E+0	410E+0	13.11535302734375E+3	-4.747327880859375E+3	-56.9157724609375E+3	58.599957846903431E+3
890E+0	410E+0	13.128582275390625E+3	-4.696894287109375E+3	-56.8619072265625E+3	58.546540157192103E+3
895E+0	410E+0	13.158561767578125E+3	-4.6440127563476562E+3	-56.7910791015625E+3	58.4802662079527E+3
900E+0	410E+0	13.178623901367187E+3	-4.5992356567382812E+3	-56.73341357421875E+3	58.425249493253672E+3
905E+0	410E+0	13.19216943359375E+3	-4.5391418762207031E+3	-56.67259130859375E+3	58.364545585160042E+3
910E+0	410E+0	13.216762573242187E+3	-4.4875462341308594E+3	-56.599123046875E+3	58.294785694959049E+3
915E+0	410E+0	13.231856567382812E+3	-4.4282962036132812E+3	-56.53325732421875E+3	58.229728654828766E+3
920E+0	410E+0	13.255727905273437E+3	-4.3669142150878906E+3	-56.45994873046875E+3	58.159354375163202E+3
925E+0	410E+0	13.266945190429687E+3	-4.3054382019042969E+3	-56.38072900390625E+3	58.080423625989999E+3
930E+0	410E+0	13.288302368164062E+3	-4.2382301940917969E+3	-56.30481640625E+3	58.006675214566123E+3
935E+0	410E+0	13.306407958984375E+3	-4.1773834533691406E+3	-56.2276728515625E+3	57.93153465570652E+3
940E+0	410E+0	13.318048217773437E+3	-4.109204833984375E+3	-56.146791015625E+3	57.850831943548095E+3
945E+0	410E+0	13.331450439453125E+3	-4.0325159912109375E+3	-56.06483056640625E+3	57.768975005920503E+3
950E+0	410E+0	13.345382080078125E+3	-3.9680834045410156E+3	-55.97428564453125E+3	57.679857512072871E+3
955E+0	410E+0	13.361912841796875E+3	-3.8945468444824219E+3	-55.89269091796875E+3	57.599492587878318E+3
960E+0	410E+0	13.37288525390625E+3	-3.8145001220703125E+3	-55.79706689453125E+3	57.503891827651692E+3
965E+0	410E+0	13.387996215820312E+3	-3.7418912353515625E+3	-55.70668408203125E+3	57.414939215526188E+3
970E+0	410E+0	13.396203002929687E+3	-3.6593186950683594E+3	-55.6160302734375E+3	57.323574367299669E+3
975E+0	410E+0	13.413623291015625E+3	-3.5741619262695312E+3	-55.5102158203125E+3	57.219615446103453E+3
980E+0	410E+0	13.421537963867187E+3	-3.4923822326660156E+3	-55.42369287109375E+3	57.132483796238346E+3
985E+0	410E+0	13.42631689453125E+3	-3.3993979187011719E+3	-55.3223193359375E+3	57.029654559973715E+3
990E+0	410E+0	13.424058959960937E+3	-3.3130169372558594E+3	-55.21686181640625E+3	56.921734381405426E+3
995E+0	410E+0	13.426064208984375E+3	-3.224247802734375E+3	-55.1175185546875E+3	56.820738514368022E+3
1E+3	410E+0	13.427107055664062E+3	-3.1332213439941406E+3	-55.01283837890625E+3	56.714347396062527E+3
300E+0	415E+0	13.4218779296875E+3	-3.0378370361328125E+3	-54.90801318359375E+3	56.606234323552344E+3
305E+0	415E+0	14.16072412109375E+3	-3.8293103637695312E+3	-55.90072119140625E+3	57.793432171918321E+3
310E+0	415E+0	14.130451904296875E+3	-3.8776773376464844E+3	-55.9191064453125E+3	57.8070317093017E+3
315E+0	415E+0	14.101828491210937E+3	-3.9174256286621094E+3	-55.943166015625E+3	57.825997434691519E+3
320E+0	415E+0	14.078828735351562E+3	-3.9515925598144531E+3	-55.962509765625E+3	57.841434799190676E+3
325E+0	415E+0	14.0496591796875E+3	-4.000455322265625E+3	-55.98887646484375E+3	57.863210433332664E+3
330E+0	415E+0	14.028679077148437E+3	-4.0422508544921875E+3	-56.009291015625E+3	57.880779239871204E+3
335E+0	415E+0	13.99949560546875E+3	-4.0823511657714844E+3	-56.0338671875E+3	57.900311815781955E+3
340E+0	415E+0	13.97356982421875E+3	-4.1247006225585937E+3	-56.06300634765625E+3	57.925252281402725E+3
345E+0	415E+0	13.949793212890625E+3	-4.162683837890625E+3	-56.08594873046875E+3	57.944445794025523E+3
350E+0	415E+0	13.9186669921875E+3	-4.2027643127441406E+3	-56.1145986328125E+3	57.967585806851872E+3
355E+0	415E+0	13.898846557617187E+3	-4.2418206481933594E+3	-56.142046875E+3	57.992246965474238E+3
360E+0	415E+0	13.871941162109375E+3	-4.2815454406738281E+3	-56.1693984375E+3	58.015205031339436E+3
365E+0	415E+0	13.852331176757812E+3	-4.3182164001464844E+3	-56.1965771484375E+3	58.039552283471486E+3
370E+0	415E+0	13.829110595703125E+3	-4.3536249694824219E+3	-56.2238173828125E+3	58.063037371126367E+3
375E+0	415E+0	13.801836547851562E+3	-4.3899155578613281E+3	-56.2543037109375E+3	58.088803275121805E+3
380E+0	415E+0	13.781521362304687E+3	-4.4269447631835937E+3	-56.27880029296875E+3	58.110513754389023E+3
385E+0	415E+0	13.762699951171875E+3	-4.4582409057617187E+3	-56.3090146484375E+3	58.137709939349966E+3
390E+0	415E+0	13.744999267578125E+3	-4.4916307678222656E+3	-56.3362841796875E+3	58.162505443802984E+3
395E+0	415E+0	13.715276977539062E+3	-4.5221666259765625E+3	-56.36232373046875E+3	58.183078637456048E+3
400E+0	415E+0	13.69380078125E+3	-4.5554279479980469E+3	-56.38801904296875E+3	58.205507598200231E+3
405E+0	415E+0	13.673820922851562E+3	-4.5865152893066406E+3	-56.41819384765625E+3	58.232484946663426E+3
410E+0	415E+0	13.647710815429687E+3	-4.6148302612304687E+3	-56.4454658203125E+3	58.255022211661751E+3
415E+0	415E+0	13.624690185546875E+3	-4.6448429565429687E+3	-56.47574462890625E+3	58.281359174403689E+3
420E+0	415E+0	13.603860717773437E+3	-4.6761444702148437E+3	-56.50362646484375E+3	58.306015925884611E+3
425E+0	415E+0	13.577807861328125E+3	-4.7040584106445312E+3	-56.53444580078125E+3	58.332057611514923E+3
430E+0	415E+0	13.554715576171875E+3	-4.7344876708984375E+3	-56.56330517578125E+3	58.35712008975257E+3
435E+0	415E+0	13.534671630859375E+3	-4.7610284423828125E+3	-56.58790869140625E+3	58.378476010880913E+3
440E+0	415E+0	13.51827099609375E+3	-4.7919859008789062E+3	-56.61583837890625E+3	58.404283102533831E+3
445E+0	415E+0	13.4946455078125E+3	-4.8166414794921875E+3	-56.64099365234375E+3	58.425234968657598E+3
450E+0	415E+0	13.478365966796875E+3	-4.8425984497070312E+3	-56.66870263671875E+3	58.450486180827065E+3
455E+0	415E+0	13.446126098632812E+3	-4.86720361328125E+3	-56.69356494140625E+3	58.469210972293367E+3
460E+0	415E+0	13.427136108398437E+3	-4.8892881469726562E+3	-56.7161162109375E+3	58.488557066063688E+3
465E+0	415E+0	13.401550659179687E+3	-4.9104179077148437E+3	-56.7401162109375E+3	58.507733759444876E+3
470E+0	415E+0	13.379468139648437E+3	-4.9340286865234375E+3	-56.76431103515625E+3	58.528131280615467E+3
475E+0	415E+0	13.351154907226562E+3	-4.9591901245117187E+3	-56.78971923828125E+3	58.548436962118882E+3
480E+0	415E+0	13.323891479492187E+3	-4.980272216796875E+3	-56.8171416015625E+3	58.570615948010978E+3
485E+0	415E+0	13.305933471679687E+3	-5.0071547241210937E+3	-56.841873046875E+3	58.59281825713969E+3
490E+0	415E+0	13.277221069335937E+3	-5.0259790649414062E+3	-56.86574365234375E+3	58.611075800990045E+3
495E+0	415E+0	13.254662353515625E+3	-5.048296142578125E+3	-56.89586181640625E+3	58.637110364754306E+3
500E+0	415E+0	13.235043579101562E+3	-5.0645888061523437E+3	-56.919123046875E+3	58.656656604544565E+3
505E+0	415E+0	13.213925537109375E+3	-5.0865488891601562E+3	-56.9382646484375E+3	58.672371727619291E+3
510E+0	415E+0	13.188012084960937E+3	-5.1075646362304687E+3	-56.9666083984375E+3	58.695874981394772E+3
515E+0	415E+0	13.157268432617187E+3	-5.1265219116210937E+3	-56.99414306640625E+3	58.717352899133286E+3
520E+0	415E+0	13.136221069335937E+3	-5.1463072509765625E+3	-57.021861328125E+3	58.741277517335613E+3
525E+0	415E+0	13.106014282226562E+3	-5.1615144653320312E+3	-57.04670458984375E+3	58.75998441813443E+3
530E+0	415E+0	13.079473266601562E+3	-5.1788596801757812E+3	-57.072328125E+3	58.780473476531675E+3
535E+0	415E+0	13.050944580078125E+3	-5.1989114379882812E+3	-57.10118994140625E+3	58.803928618225669E+3
540E+0	415E+0	13.028833862304687E+3	-5.2154856567382812E+3	-57.12758154296875E+3	58.826122335238848E+3
545E+0	415E+0	13.003367553710937E+3	-5.2326514892578125E+3	-57.15537890625E+3	58.84900897343245E+3
550E+0	415E+0	12.979810424804687E+3	-5.2509346923828125E+3	-57.18336865234375E+3	58.872623642235179E+3
555E+0	415E+0	12.955023803710937E+3	-5.263408935546875E+3	-57.205365234375E+3	58.889645230764887E+3
560E+0	415E+0	12.92950830078125E+3	-5.2808750610351562E+3	-57.23899462890625E+3	58.918271378540376E+3
565E+0	415E+0	12.911614868164062E+3	-5.2927647705078125E+3	-57.26538623046875E+3	58.941055087446948E+3
570E+0	415E+0	12.890986206054687E+3	-5.3109942016601562E+3	-57.28741162109375E+3	58.959580499910153E+3
575E+0	415E+0	12.8626845703125E+3	-5.325478271484375E+3	-57.31773046875E+3	58.984166160598193E+3
580E+0	415E+0	12.845110595703125E+3	-5.338335693359375E+3	-57.3406904296875E+3	59.003811899719083E+3
585E+0	415E+0	12.821087646484375E+3	-5.35242822265625E+3	-57.36912158203125E+3	59.027495722248219E+3
590E+0	415E+0	12.795074584960937E+3	-5.36589794921875E+3	-57.396759765625E+3	59.049938005421187E+3
595E+0	415E+0	12.764325805664062E+3	-5.3782183227539062E+3	-57.422216796875E+3	59.069150529597326E+3
600E+0	415E+0	12.73968896484375E+3	-5.3921156005859375E+3	-57.45296533203125E+3	59.094992630941851E+3
605E+0	415E+0	12.718824462890625E+3	-5.4053938598632812E+3	-57.4763115234375E+3	59.114410363991985E+3
610E+0	415E+0	12.694098266601562E+3	-5.4119990844726562E+3	-57.49843798828125E+3	59.131215017813105E+3
615E+0	415E+0	12.676133544921875E+3	-5.4258648681640625E+3	-57.52278515625E+3	59.152307941086568E+3
620E+0	415E+0	12.65981103515625E+3	-5.4409048461914062E+3	-57.54332861328125E+3	59.170172004633554E+3
