#2018-10-11
#08:21
#Balayage par: Administrateur
#ScanTask Size: 121,81


#Y Axis.Position(Units)        	X Axis.Position(Units)        	LeafMagnetometer.X(nT)        	LeafMagnetometer.Y(nT)        	LeafMagnetometer.Z(nT)        	LeafMagnetometer.Total(nT)    
405E+0	410E+0	13.63604638671875E+3	-4.4362507629394531E+3	-56.3069072265625E+3	58.104132135594576E+3
410E+0	410E+0	13.61552880859375E+3	-4.468439208984375E+3	-56.33615625E+3	58.130133511968066E+3
415E+0	410E+0	13.5877568359375E+3	-4.4964434814453125E+3	-56.36097607421875E+3	58.149850331544541E+3
420E+0	410E+0	13.56256884765625E+3	-4.5229798889160156E+3	-56.3895546875E+3	58.173728979589126E+3
425E+0	410E+0	13.546487060546875E+3	-4.5545575866699219E+3	-56.42093017578125E+3	58.202861091188199E+3
430E+0	410E+0	13.52225341796875E+3	-4.5798257751464844E+3	-56.450369140625E+3	58.227748528796008E+3
435E+0	410E+0	13.5015634765625E+3	-4.6085337219238281E+3	-56.47443310546875E+3	58.248542498502269E+3
440E+0	410E+0	13.47988330078125E+3	-4.6374031982421875E+3	-56.5042275390625E+3	58.274701194895751E+3
445E+0	410E+0	13.462916015625E+3	-4.6611602172851562E+3	-56.52941748046875E+3	58.297101128485963E+3
450E+0	410E+0	13.43864697265625E+3	-4.6845341796875E+3	-56.55116845703125E+3	58.314467858101161E+3
455E+0	410E+0	13.4164990234375E+3	-4.7126405029296875E+3	-56.5818974609375E+3	58.341433983391151E+3
460E+0	410E+0	13.3874267578125E+3	-4.7358435668945312E+3	-56.60474755859375E+3	58.358797422285817E+3
465E+0	410E+0	13.370828979492187E+3	-4.7598456420898437E+3	-56.62728125E+3	58.378801584131266E+3
470E+0	410E+0	13.339118286132812E+3	-4.7831069946289062E+3	-56.65085595703125E+3	58.396319960266162E+3
475E+0	410E+0	13.3159091796875E+3	-4.80417431640625E+3	-56.67712353515625E+3	58.418235113950148E+3
480E+0	410E+0	13.29416259765625E+3	-4.8257345581054687E+3	-56.70144873046875E+3	58.43866265613553E+3
485E+0	410E+0	13.262941040039062E+3	-4.8468325805664062E+3	-56.73038037109375E+3	58.461388325976906E+3
490E+0	410E+0	13.241146728515625E+3	-4.8734541625976562E+3	-56.760373046875E+3	58.487767132131586E+3
495E+0	410E+0	13.215601440429687E+3	-4.8884176635742187E+3	-56.78100439453125E+3	58.503261487146366E+3
500E+0	410E+0	13.198509155273437E+3	-4.9094155883789062E+3	-56.80718994140625E+3	58.526577410700178E+3
505E+0	410E+0	13.17304052734375E+3	-4.9306971435546875E+3	-56.8340087890625E+3	58.548661173440341E+3
510E+0	410E+0	13.14962109375E+3	-4.9461011352539062E+3	-56.8596474609375E+3	58.569586353829931E+3
515E+0	410E+0	13.114328735351562E+3	-4.9659879760742187E+3	-56.87969873046875E+3	58.58282349259402E+3
520E+0	410E+0	13.08740673828125E+3	-4.98279345703125E+3	-56.906693359375E+3	58.60444216552539E+3
525E+0	410E+0	13.065456665039062E+3	-5.0026417846679687E+3	-56.93613134765625E+3	58.629822755499401E+3
530E+0	410E+0	13.037894653320312E+3	-5.018599609375E+3	-56.96257568359375E+3	58.650733413439666E+3
535E+0	410E+0	13.00847314453125E+3	-5.0371625366210937E+3	-56.98858056640625E+3	58.671049485847376E+3
540E+0	410E+0	12.985384155273437E+3	-5.05050048828125E+3	-57.01436474609375E+3	58.692127627584021E+3
545E+0	410E+0	12.962765747070312E+3	-5.0726170043945312E+3	-57.04497021484375E+3	58.71876881054815E+3
550E+0	410E+0	12.936314575195312E+3	-5.08450341796875E+3	-57.072642578125E+3	58.7408484589074E+3
555E+0	410E+0	12.910504760742187E+3	-5.1034507446289062E+3	-57.1016123046875E+3	58.7649631022463E+3
560E+0	410E+0	12.88358447265625E+3	-5.1267079467773437E+3	-57.13201318359375E+3	58.790621876303594E+3
565E+0	410E+0	12.859936157226562E+3	-5.1347097778320312E+3	-57.1577197265625E+3	58.811127102513339E+3
570E+0	410E+0	12.84228515625E+3	-5.1488151245117187E+3	-57.177978515625E+3	58.828192616497799E+3
575E+0	410E+0	12.817518188476562E+3	-5.163341552734375E+3	-57.205775390625E+3	58.851083038507131E+3
580E+0	410E+0	12.7958720703125E+3	-5.1783721923828125E+3	-57.23081494140625E+3	58.872035548853666E+3
585E+0	410E+0	12.77341357421875E+3	-5.1910755615234375E+3	-57.25688330078125E+3	58.893619386606922E+3
590E+0	410E+0	12.745581665039062E+3	-5.2014749145507812E+3	-57.28489794921875E+3	58.915746361497928E+3
595E+0	410E+0	12.720006958007812E+3	-5.2135266723632812E+3	-57.3119833984375E+3	58.937622974236532E+3
600E+0	410E+0	12.697255737304687E+3	-5.2291446533203125E+3	-57.33731591796875E+3	58.958736497974547E+3
605E+0	410E+0	12.673742309570312E+3	-5.2412112426757812E+3	-57.35854248046875E+3	58.975391489659902E+3
610E+0	410E+0	12.6484443359375E+3	-5.25238916015625E+3	-57.38026171875E+3	58.992081046001418E+3
615E+0	410E+0	12.626033569335937E+3	-5.2651575317382812E+3	-57.4078193359375E+3	59.01522462384199E+3
620E+0	410E+0	12.61125732421875E+3	-5.2751719360351562E+3	-57.4317197265625E+3	59.036210326191001E+3
625E+0	410E+0	12.5905283203125E+3	-5.287097412109375E+3	-57.456025390625E+3	59.056499330186409E+3
630E+0	410E+0	12.567629516601562E+3	-5.2926898803710937E+3	-57.475615234375E+3	59.071183079637543E+3
635E+0	410E+0	12.551128295898437E+3	-5.3050988159179687E+3	-57.497921875E+3	59.090493495675291E+3
640E+0	410E+0	12.5353759765625E+3	-5.3140458984375E+3	-57.5215751953125E+3	59.110970331231459E+3
645E+0	410E+0	12.52335693359375E+3	-5.3217311401367187E+3	-57.54141015625E+3	59.12841681613856E+3
650E+0	410E+0	12.507997680664062E+3	-5.3302437133789062E+3	-57.55915869140625E+3	59.143204173651953E+3
655E+0	410E+0	12.500716674804687E+3	-5.3352816162109375E+3	-57.57903173828125E+3	59.161461906604411E+3
660E+0	410E+0	12.496345458984375E+3	-5.3439346313476562E+3	-57.59181884765625E+3	59.173764021953095E+3
665E+0	410E+0	12.489427490234375E+3	-5.3486519165039062E+3	-57.61163720703125E+3	59.192018119671054E+3
670E+0	410E+0	12.492872680664062E+3	-5.349489501953125E+3	-57.6263291015625E+3	59.207119981569776E+3
675E+0	410E+0	12.482689208984375E+3	-5.3558500366210937E+3	-57.63846728515625E+3	59.217362842041897E+3
680E+0	410E+0	12.480050415039062E+3	-5.3601749877929687E+3	-57.64591650390625E+3	59.224449625982241E+3
685E+0	410E+0	12.48328369140625E+3	-5.3605791625976562E+3	-57.65792431640625E+3	59.23685520365947E+3
690E+0	410E+0	12.482223510742187E+3	-5.3640932006835937E+3	-57.6678203125E+3	59.246580477399533E+3
695E+0	410E+0	12.474745361328125E+3	-5.364775146484375E+3	-57.67475048828125E+3	59.251814606436106E+3
700E+0	410E+0	12.478435546875E+3	-5.3653981323242187E+3	-57.68605859375E+3	59.263654778365679E+3
705E+0	410E+0	12.470389404296875E+3	-5.3642838134765625E+3	-57.6890732421875E+3	59.264793953129127E+3
710E+0	410E+0	12.479886840820312E+3	-5.3640950317382812E+3	-57.70009814453125E+3	59.277507229869858E+3
715E+0	410E+0	12.479208129882812E+3	-5.3626458129882812E+3	-57.7015859375E+3	59.278682654024465E+3
720E+0	410E+0	12.48149853515625E+3	-5.3595394287109375E+3	-57.70635595703125E+3	59.28352556468486E+3
725E+0	410E+0	12.488501098632812E+3	-5.35478076171875E+3	-57.7070791015625E+3	59.285274392317136E+3
730E+0	410E+0	12.492481201171875E+3	-5.3525590209960937E+3	-57.7100654296875E+3	59.288820114149472E+3
735E+0	410E+0	12.502237670898437E+3	-5.3461231689453125E+3	-57.713296875E+3	59.293440842113079E+3
740E+0	410E+0	12.50668505859375E+3	-5.3395116577148437E+3	-57.70817333984375E+3	59.288796475578812E+3
745E+0	410E+0	12.517809814453125E+3	-5.332794189453125E+3	-57.70525390625E+3	59.287697712540917E+3
750E+0	410E+0	12.529291137695312E+3	-5.3239696655273437E+3	-57.69778515625E+3	59.282061742140962E+3
755E+0	410E+0	12.54349169921875E+3	-5.3182809448242187E+3	-57.69349462890625E+3	59.280379283793685E+3
760E+0	410E+0	12.548674438476562E+3	-5.3041878051757812E+3	-57.68677880859375E+3	59.273676448386504E+3
765E+0	410E+0	12.559893798828125E+3	-5.2887039794921875E+3	-57.6738955078125E+3	59.262130836920944E+3
770E+0	410E+0	12.565298095703125E+3	-5.2796220703125E+3	-57.66823681640625E+3	59.256958392744331E+3
775E+0	410E+0	12.581852294921875E+3	-5.2631630859375E+3	-57.65557470703125E+3	59.24668663946804E+3
780E+0	410E+0	12.596943969726562E+3	-5.2514074096679687E+3	-57.642455078125E+3	59.236081547656584E+3
785E+0	410E+0	12.613767456054687E+3	-5.2346724243164062E+3	-57.62640869140625E+3	59.222568581441315E+3
790E+0	410E+0	12.633963989257812E+3	-5.21254052734375E+3	-57.606291015625E+3	59.205344889000429E+3
795E+0	410E+0	12.659021118164062E+3	-5.1948148803710937E+3	-57.59029736328125E+3	59.193578966769135E+3
800E+0	410E+0	12.674732421875E+3	-5.1734271240234375E+3	-57.56185595703125E+3	59.167397903014586E+3
805E+0	410E+0	12.701238525390625E+3	-5.155973388671875E+3	-57.54078466796875E+3	59.15106098579544E+3
810E+0	410E+0	12.718501342773437E+3	-5.1318941040039062E+3	-57.51325732421875E+3	59.125898024818096E+3
815E+0	410E+0	12.7430166015625E+3	-5.10115478515625E+3	-57.4815126953125E+3	59.097640548080948E+3
820E+0	410E+0	12.763344848632812E+3	-5.0795032958984375E+3	-57.45266650390625E+3	59.072106418871852E+3
825E+0	410E+0	12.783527099609375E+3	-5.0512677001953125E+3	-57.42187158203125E+3	59.044100232551886E+3
830E+0	410E+0	12.802889770507812E+3	-5.0186647338867187E+3	-57.38582763671875E+3	59.01046244651213E+3
835E+0	410E+0	12.831505615234375E+3	-4.989569580078125E+3	-57.35172998046875E+3	58.981054120986679E+3
840E+0	410E+0	12.853575805664062E+3	-4.957825927734375E+3	-57.31506982421875E+3	58.947538547789329E+3
845E+0	410E+0	12.877144165039062E+3	-4.9290532836914062E+3	-57.27069921875E+3	58.907130458807944E+3
850E+0	410E+0	12.8990126953125E+3	-4.8895064086914062E+3	-57.23119140625E+3	58.870209395375641E+3
855E+0	410E+0	12.927538452148437E+3	-4.8519172973632812E+3	-57.18061865234375E+3	58.824197332700576E+3
860E+0	410E+0	12.949046875E+3	-4.8153262329101562E+3	-57.13153515625E+3	58.778211210445632E+3
865E+0	410E+0	12.974017578125E+3	-4.770224609375E+3	-57.0832119140625E+3	58.733072093779796E+3
870E+0	410E+0	12.997874633789062E+3	-4.7355072021484375E+3	-57.02969580078125E+3	58.683529163665356E+3
875E+0	410E+0	13.017637939453125E+3	-4.6905006103515625E+3	-56.98231103515625E+3	58.638247880340437E+3
880E+0	410E+0	13.03797314453125E+3	-4.6387841186523437E+3	-56.92462353515625E+3	58.582594081155221E+3
885E+0	410E+0	13.06744775390625E+3	-4.5980616149902344E+3	-56.85944091796875E+3	58.522619753709856E+3
890E+0	410E+0	13.088985107421875E+3	-4.5452168273925781E+3	-56.8063193359375E+3	58.471693123896184E+3
895E+0	410E+0	13.112812133789062E+3	-4.49429150390625E+3	-56.7387294921875E+3	58.407435402106006E+3
900E+0	410E+0	13.127064453125E+3	-4.4439050598144531E+3	-56.677138671875E+3	58.346952107843048E+3
905E+0	410E+0	13.15353369140625E+3	-4.3884268798828125E+3	-56.61392919921875E+3	58.287316422170872E+3
910E+0	410E+0	13.17373095703125E+3	-4.3345735778808594E+3	-56.5473525390625E+3	58.223185413579791E+3
915E+0	410E+0	13.186601684570312E+3	-4.2815966796875E+3	-56.47438525390625E+3	58.151314563371052E+3
920E+0	410E+0	13.19822998046875E+3	-4.2248703002929687E+3	-56.40050634765625E+3	58.07805570617225E+3
925E+0	410E+0	13.204061401367187E+3	-4.1729497680664062E+3	-56.3194912109375E+3	57.996952735850129E+3
930E+0	410E+0	13.226955444335937E+3	-4.1080216979980469E+3	-56.24665185546875E+3	57.926804699658889E+3
935E+0	410E+0	13.242305419921875E+3	-4.0415475463867187E+3	-56.163685546875E+3	57.845076740195669E+3
940E+0	410E+0	13.252803955078125E+3	-3.9735653686523437E+3	-56.0854658203125E+3	57.766826341292159E+3
945E+0	410E+0	13.273004516601562E+3	-3.9053349304199219E+3	-56.00472021484375E+3	57.688417583095521E+3
950E+0	410E+0	13.284736450195312E+3	-3.8371737060546875E+3	-55.91431787109375E+3	57.598782712245724E+3
955E+0	410E+0	13.297268920898437E+3	-3.7597284851074219E+3	-55.8342880859375E+3	57.518878471524353E+3
960E+0	410E+0	13.31477197265625E+3	-3.6805084838867187E+3	-55.74587841796875E+3	57.431984032623055E+3
965E+0	410E+0	13.31797900390625E+3	-3.6110206604003906E+3	-55.65106591796875E+3	57.336286076170923E+3
970E+0	410E+0	13.340307983398437E+3	-3.5230726928710937E+3	-55.5634697265625E+3	57.250987987008812E+3
975E+0	410E+0	13.352163208007812E+3	-3.4415495910644531E+3	-55.4612236328125E+3	57.149561624713322E+3
980E+0	410E+0	13.357979125976562E+3	-3.3577447814941406E+3	-55.36896337890625E+3	57.056399679987684E+3
985E+0	410E+0	13.360827270507812E+3	-3.268543701171875E+3	-55.267564453125E+3	56.953485606554823E+3
990E+0	410E+0	13.36075927734375E+3	-3.1806383056640625E+3	-55.16280859375E+3	56.846833918366203E+3
995E+0	410E+0	13.362799194335937E+3	-3.0897141418457031E+3	-55.0647275390625E+3	56.747118842278942E+3
1E+3	410E+0	13.360816528320312E+3	-2.9941122741699219E+3	-54.957091796875E+3	56.637078551906132E+3
400E+0	415E+0	13.353499267578125E+3	-2.9032869262695312E+3	-54.85466650390625E+3	56.531231187722908E+3
405E+0	415E+0	13.602601440429687E+3	-4.4676120910644531E+3	-56.36500439453125E+3	58.155002064230772E+3
410E+0	415E+0	13.575259887695312E+3	-4.4984995422363281E+3	-56.397638671875E+3	58.182627195756126E+3
415E+0	415E+0	13.559790405273437E+3	-4.5311031494140625E+3	-56.43124267578125E+3	58.214124405308918E+3
420E+0	415E+0	13.539864624023437E+3	-4.55326171875E+3	-56.45891162109375E+3	58.23803855449512E+3
425E+0	415E+0	13.5156572265625E+3	-4.585174072265625E+3	-56.486080078125E+3	58.26125906985809E+3
430E+0	415E+0	13.490027099609375E+3	-4.615381591796875E+3	-56.5111298828125E+3	58.281994019982638E+3
435E+0	415E+0	13.469402099609375E+3	-4.6411626586914062E+3	-56.54227978515625E+3	58.309476672882083E+3
440E+0	415E+0	13.451158325195312E+3	-4.6687002563476562E+3	-56.56800927734375E+3	58.332413354292577E+3
445E+0	415E+0	13.433556030273437E+3	-4.6951892700195312E+3	-56.5978759765625E+3	58.35944749614843E+3
450E+0	415E+0	13.40540771484375E+3	-4.7198078002929687E+3	-56.61975732421875E+3	58.376182901041953E+3
455E+0	415E+0	13.385077026367187E+3	-4.74520263671875E+3	-56.64514990234375E+3	58.398207291617917E+3
460E+0	415E+0	13.364448608398437E+3	-4.7687547607421875E+3	-56.67683544921875E+3	58.426136792926132E+3
465E+0	415E+0	13.335793334960937E+3	-4.79587109375E+3	-56.7021103515625E+3	58.446329111969579E+3
470E+0	415E+0	13.310106567382812E+3	-4.813478759765625E+3	-56.72034521484375E+3	58.459613292116686E+3
475E+0	415E+0	13.28999658203125E+3	-4.8400150756835937E+3	-56.7458720703125E+3	58.481998949582135E+3
480E+0	415E+0	13.2645810546875E+3	-4.8586234741210937E+3	-56.77510791015625E+3	58.506142201163129E+3
485E+0	415E+0	13.236206176757812E+3	-4.8796889038085937E+3	-56.79670849609375E+3	58.522431813486866E+3
490E+0	415E+0	13.216419921875E+3	-4.9022738647460937E+3	-56.82313525390625E+3	58.54549503027826E+3
495E+0	415E+0	13.190356689453125E+3	-4.9226614379882812E+3	-56.84804833984375E+3	58.565510559970782E+3
500E+0	415E+0	13.168638793945312E+3	-4.942752197265625E+3	-56.873701171875E+3	58.587218590338329E+3
505E+0	415E+0	13.147797607421875E+3	-4.9625932006835937E+3	-56.9011240234375E+3	58.610837122461715E+3
510E+0	415E+0	13.122796264648437E+3	-4.9814449462890625E+3	-56.92521142578125E+3	58.630219553282906E+3
515E+0	415E+0	13.095543701171875E+3	-5.0004378051757812E+3	-56.94771533203125E+3	58.647593325048423E+3
520E+0	415E+0	13.076194213867187E+3	-5.0123074951171875E+3	-56.97454736328125E+3	58.67034476740408E+3
525E+0	415E+0	13.054298217773437E+3	-5.0225556030273437E+3	-57.00139990234375E+3	58.692424476932385E+3
530E+0	415E+0	13.031635986328125E+3	-5.0365845947265625E+3	-57.02926513671875E+3	58.715655365598359E+3
535E+0	415E+0	13.010192016601562E+3	-5.0515474853515625E+3	-57.0617451171875E+3	58.743734623043485E+3
540E+0	415E+0	12.979250854492187E+3	-5.070423583984375E+3	-57.083001953125E+3	58.759166781081614E+3
545E+0	415E+0	12.955134643554687E+3	-5.0916318359375E+3	-57.10976904296875E+3	58.781683680382965E+3
550E+0	415E+0	12.933802001953125E+3	-5.1064598999023437E+3	-57.14193408203125E+3	58.809524408357771E+3
555E+0	415E+0	12.9078427734375E+3	-5.1247700805664062E+3	-57.163822265625E+3	58.826684589088953E+3
560E+0	415E+0	12.881129516601562E+3	-5.1367471313476562E+3	-57.19755615234375E+3	58.854656373621779E+3
565E+0	415E+0	12.865196899414062E+3	-5.1537105712890625E+3	-57.22218603515625E+3	58.876591624613175E+3
570E+0	415E+0	12.8379453125E+3	-5.167829833984375E+3	-57.2430439453125E+3	58.892154296753011E+3
575E+0	415E+0	12.817277587890625E+3	-5.18018359375E+3	-57.27240869140625E+3	58.917282114206755E+3
580E+0	415E+0	12.797067138671875E+3	-5.197994384765625E+3	-57.29661572265625E+3	58.937990255453063E+3
585E+0	415E+0	12.773863403320312E+3	-5.2121650390625E+3	-57.32714794921875E+3	58.963891193584197E+3
590E+0	415E+0	12.74786083984375E+3	-5.222228515625E+3	-57.3540673828125E+3	58.985329906643303E+3
595E+0	415E+0	12.721747924804687E+3	-5.236555419921875E+3	-57.37810595703125E+3	59.004338119287597E+3
600E+0	415E+0	12.69781396484375E+3	-5.2492084350585937E+3	-57.4063173828125E+3	59.027742651580906E+3
605E+0	415E+0	12.678374145507812E+3	-5.2615137329101562E+3	-57.43257666015625E+3	59.050198652767583E+3
610E+0	415E+0	12.64855712890625E+3	-5.276540283203125E+3	-57.4527646484375E+3	59.064781454017422E+3
615E+0	415E+0	12.636036254882812E+3	-5.2861508178710937E+3	-57.47822509765625E+3	59.087727809301243E+3
620E+0	415E+0	12.612525634765625E+3	-5.2937428588867187E+3	-57.49987841796875E+3	59.104449888902352E+3
625E+0	415E+0	12.592097412109375E+3	-5.3038900756835937E+3	-57.5258896484375E+3	59.126310459866196E+3
630E+0	415E+0	12.571235961914062E+3	-5.3135512084960937E+3	-57.5494130859375E+3	59.145628397661559E+3
635E+0	415E+0	12.555082397460937E+3	-5.3233133544921875E+3	-57.5694404296875E+3	59.162561420860336E+3
640E+0	415E+0	12.54253759765625E+3	-5.33266015625E+3	-57.59367919921875E+3	59.184329769513933E+3
645E+0	415E+0	12.5316845703125E+3	-5.3371455078125E+3	-57.60955810546875E+3	59.197888010354087E+3
650E+0	415E+0	12.517143310546875E+3	-5.3493419799804687E+3	-57.62671875E+3	59.212613752310775E+3
655E+0	415E+0	12.503244506835937E+3	-5.3541624755859375E+3	-57.64470703125E+3	59.227620935683873E+3
660E+0	415E+0	12.49901171875E+3	-5.3647636108398437E+3	-57.65905224609375E+3	59.241647578640935E+3
665E+0	415E+0	12.493561767578125E+3	-5.3693031005859375E+3	-57.68031298828125E+3	59.261602170332524E+3
670E+0	415E+0	12.489073486328125E+3	-5.3715673828125E+3	-57.6912041015625E+3	59.271461177896635E+3
675E+0	415E+0	12.48808251953125E+3	-5.3787788696289062E+3	-57.70434814453125E+3	59.28470102026347E+3
680E+0	415E+0	12.482988891601562E+3	-5.3780770263671875E+3	-57.71241650390625E+3	59.291417082942396E+3
685E+0	415E+0	12.485499389648437E+3	-5.3815181884765625E+3	-57.72457177734375E+3	59.304091699523102E+3
690E+0	415E+0	12.48829931640625E+3	-5.3831513671875E+3	-57.73370703125E+3	59.313721307925851E+3
695E+0	415E+0	12.479548217773437E+3	-5.384468994140625E+3	-57.74142626953125E+3	59.31951133751194E+3
700E+0	415E+0	12.484408447265625E+3	-5.383103271484375E+3	-57.7464140625E+3	59.32526560414664E+3
705E+0	415E+0	12.485659423828125E+3	-5.3815977172851562E+3	-57.7537265625E+3	59.332509483004382E+3
710E+0	415E+0	12.48716796875E+3	-5.3854054565429687E+3	-57.7618623046875E+3	59.341091674862902E+3
715E+0	415E+0	12.483903564453125E+3	-5.378993896484375E+3	-57.76305322265625E+3	59.340982163749657E+3
720E+0	415E+0	12.493242919921875E+3	-5.3762756958007812E+3	-57.7684169921875E+3	59.347922580520055E+3
725E+0	415E+0	12.499148193359375E+3	-5.3726690063476562E+3	-57.7665537109375E+3	59.34702586684125E+3
730E+0	415E+0	12.503546142578125E+3	-5.3696461181640625E+3	-57.76942529296875E+3	59.350474676910671E+3
735E+0	415E+0	12.515103759765625E+3	-5.3626412963867187E+3	-57.76505322265625E+3	59.348021196460671E+3
740E+0	415E+0	12.521760131835937E+3	-5.3577739868164062E+3	-57.761076171875E+3	59.345114960403596E+3
745E+0	415E+0	12.538461547851562E+3	-5.3503865966796875E+3	-57.75952392578125E+3	59.346463940074675E+3
750E+0	415E+0	12.549085693359375E+3	-5.3365966186523437E+3	-57.75133642578125E+3	59.339498929451409E+3
755E+0	415E+0	12.554956665039062E+3	-5.3309067993164062E+3	-57.7444375E+3	59.333514972740937E+3
760E+0	415E+0	12.574204467773437E+3	-5.3168505859375E+3	-57.7398642578125E+3	59.331879091903669E+3
765E+0	415E+0	12.5791435546875E+3	-5.3067365112304687E+3	-57.72496484375E+3	59.317522287770669E+3
770E+0	415E+0	12.588363403320312E+3	-5.2933727416992187E+3	-57.7196982421875E+3	59.313158338476984E+3
775E+0	415E+0	12.608716918945312E+3	-5.2789285278320312E+3	-57.70809375E+3	59.304901764810769E+3
780E+0	415E+0	12.623870727539062E+3	-5.265611572265625E+3	-57.6910068359375E+3	59.290315270426188E+3
785E+0	415E+0	12.638150390625E+3	-5.2461158447265625E+3	-57.6773984375E+3	59.278388473637795E+3
790E+0	415E+0	12.65746533203125E+3	-5.22875244140625E+3	-57.65493994140625E+3	59.259124243648126E+3
795E+0	415E+0	12.684775390625E+3	-5.2093698120117187E+3	-57.6355830078125E+3	59.244425662616486E+3
800E+0	415E+0	12.70687109375E+3	-5.1880763549804687E+3	-57.6130615234375E+3	59.225384369284766E+3
805E+0	415E+0	12.733418334960937E+3	-5.1673877563476562E+3	-57.58599609375E+3	59.20295059376421E+3
810E+0	415E+0	12.752721801757812E+3	-5.143966552734375E+3	-57.56216015625E+3	59.181881532265092E+3
815E+0	415E+0	12.780306030273437E+3	-5.116831787109375E+3	-57.5343017578125E+3	59.158384325110353E+3
820E+0	415E+0	12.795605224609375E+3	-5.0901404418945312E+3	-57.500033203125E+3	59.126064434028092E+3
825E+0	415E+0	12.82340576171875E+3	-5.0614588623046875E+3	-57.47072021484375E+3	59.101120480193131E+3
830E+0	415E+0	12.842512329101562E+3	-5.0325167846679687E+3	-57.4355224609375E+3	59.068572742058503E+3
835E+0	415E+0	12.864380004882812E+3	-5.0072799682617187E+3	-57.39951416015625E+3	59.036174855798104E+3
840E+0	415E+0	12.886801879882812E+3	-4.970917236328125E+3	-57.35901416015625E+3	58.998615883854945E+3
845E+0	415E+0	12.91736865234375E+3	-4.9423125610351562E+3	-57.315650390625E+3	58.960742344758772E+3
850E+0	415E+0	12.938884155273437E+3	-4.9053057861328125E+3	-57.2813017578125E+3	58.928980623822157E+3
855E+0	415E+0	12.96705517578125E+3	-4.8683840942382812E+3	-57.2310322265625E+3	58.883250861082721E+3
860E+0	415E+0	12.987344604492187E+3	-4.8308896484375E+3	-57.18120361328125E+3	58.836207688508068E+3
865E+0	415E+0	13.01580078125E+3	-4.7836751708984375E+3	-57.13105712890625E+3	58.789904301631846E+3
870E+0	415E+0	13.045400390625E+3	-4.7403418579101562E+3	-57.0770048828125E+3	58.740431200637147E+3
875E+0	415E+0	13.062851318359375E+3	-4.7013583984375E+3	-57.02313232421875E+3	58.688833418702888E+3
880E+0	415E+0	13.084569458007812E+3	-4.6529013061523437E+3	-56.9639990234375E+3	58.632355492058385E+3
885E+0	415E+0	13.114563598632812E+3	-4.6051349182128906E+3	-56.90359033203125E+3	58.576600262376822E+3
890E+0	415E+0	13.133602783203125E+3	-4.5556483459472656E+3	-56.84764599609375E+3	58.522652530260326E+3
895E+0	415E+0	13.156537841796875E+3	-4.5031747741699219E+3	-56.780685546875E+3	58.458702387658362E+3
900E+0	415E+0	13.172817626953125E+3	-4.4492777404785156E+3	-56.71737646484375E+3	58.39675180674938E+3
905E+0	415E+0	13.1998544921875E+3	-4.3941736755371094E+3	-56.6494375E+3	58.332703715839394E+3
910E+0	415E+0	13.221043823242187E+3	-4.3403689270019531E+3	-56.5800107421875E+3	58.266053514543731E+3
915E+0	415E+0	13.236474853515625E+3	-4.2866565551757812E+3	-56.507736328125E+3	58.195399250705821E+3
920E+0	415E+0	13.261089599609375E+3	-4.2210444641113281E+3	-56.43377392578125E+3	58.124393799538113E+3
925E+0	415E+0	13.283688720703125E+3	-4.1650777282714844E+3	-56.358244140625E+3	58.052187784852998E+3
930E+0	415E+0	13.289865966796875E+3	-4.0977214050292969E+3	-56.27853125E+3	57.971420380040901E+3
935E+0	415E+0	13.309755859375E+3	-4.029689453125E+3	-56.1943857421875E+3	57.889529713960721E+3
940E+0	415E+0	13.335833984375E+3	-3.9667964477539062E+3	-56.11744091796875E+3	57.816499686263422E+3
945E+0	415E+0	13.339814331054687E+3	-3.8895975646972656E+3	-56.03234423828125E+3	57.729574998971358E+3
950E+0	415E+0	13.366144897460937E+3	-3.8233048095703125E+3	-55.941953125E+3	57.643509815209145E+3
955E+0	415E+0	13.375654663085937E+3	-3.74625830078125E+3	-55.8599453125E+3	57.561070544165981E+3
960E+0	415E+0	13.390344482421875E+3	-3.6705439453125E+3	-55.763896484375E+3	57.46639854024259E+3
965E+0	415E+0	13.4007177734375E+3	-3.6067791442871094E+3	-55.687162109375E+3	57.390323072429193E+3
970E+0	415E+0	13.421866577148437E+3	-3.5101433410644531E+3	-55.5822900390625E+3	57.287513659940901E+3
975E+0	415E+0	13.432341918945312E+3	-3.4259461669921875E+3	-55.47745361328125E+3	57.18315821048354E+3
980E+0	415E+0	13.434183715820312E+3	-3.3447474365234375E+3	-55.38167626953125E+3	57.085859755947451E+3
985E+0	415E+0	13.448646484375E+3	-3.2544804382324219E+3	-55.28516552734375E+3	56.990421218476098E+3
990E+0	415E+0	13.451039916992187E+3	-3.1716976013183594E+3	-55.17614208984375E+3	56.880556493625525E+3
995E+0	415E+0	13.46226220703125E+3	-3.0818250427246094E+3	-55.0776474609375E+3	56.782727725208213E+3
1E+3	415E+0	13.454041137695312E+3	-2.9847323913574219E+3	-54.965712890625E+3	56.66701112869491E+3
400E+0	420E+0	13.45382373046875E+3	-2.8929428405761719E+3	-54.862673828125E+3	56.562251261380181E+3
405E+0	420E+0	13.55750439453125E+3	-3.939218017578125E+3	-55.91018603515625E+3	57.66925983805205E+3
410E+0	420E+0	13.575381469726562E+3	-4.4828765869140625E+3	-56.4499716796875E+3	58.23217988638192E+3
415E+0	420E+0	13.554630859375E+3	-4.5131617736816406E+3	-56.482203125E+3	58.260932665520006E+3
420E+0	420E+0	13.528447387695312E+3	-4.5453108520507812E+3	-56.5105859375E+3	58.284864522706281E+3
