#2021-12-14
#11:10:35 AM
#Balayage par: dphy-morrislab
#Description Keyword: 
#ScanTask Size: 50000
##Instrument: Tools@Tools.lvclass; Function:Minuteur (s); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; 
#Instrument: LSCI332@LSCI332.lvclass; Function:Read_InputB&Heater (K,S,%,W); Parameters: *BeforeWait(ms): 0;*AfterWait(ms): 0; Input A Parameters: Sensor Type: 7.5V 1mA; Compensation: OFF; Curve Number: 28; Filtering : On; Filter Points: 45; Window %: 7; Input B Parameters: Sensor Type: Silicon Diode; Compensation: OFF; Curve Number: 2; Filtering : OFF; Filter Points: 8; Window %: 1; Heat Range: Off; Heater Power: 0.00W; Heater Output: 0.00%; Heater Resistance: 50 Ohms; Loop 1 Parameters: Ctrl Input: B; Ctrl Mode: Manual PID; Setpoint Units: Kelvin; Heater Units: Current; Power Up Enable: NO; Proportional Val: 40.00; Integral Val: 30.00; Derivative Val: 0; Setpoint: 310.00; Ramp Mode: OFF; Ramp Rate 1.00K/min; Manual Output: 0.00;  Loop 2 Parameters: Ctrl Input: A; Ctrl Mode: Manual PID; Setpoint Units: Sensor Units; Heater Units: Current; Power Up Enable: NO; Proportional Val: 50.00; Integral Val: 20.00; Derivative Val: 0; Setpoint: 0.00; Ramp Mode: OFF; Ramp Rate 0.00K/min; Manual Output: 0.00;  
#
#Tools.Time(s)                 	LSCI332.Temp(K)               	LSCI332.Sensor(U)             	LSCI332.Heater(%)             	LSCI332.Heater(W)             
3.722344863245E+9	310.24E+0	536E-3	9E+0	18E+0
3.722344868275E+9	310.05E+0	536.4E-3	9.5E+0	19E+0
3.722344873315E+9	309.87E+0	536.8E-3	10.25E+0	20.5E+0
3.722344878344E+9	309.68E+0	537.3E-3	11E+0	22E+0
3.722344883374E+9	309.51E+0	537.6E-3	12E+0	24E+0
3.722344888404E+9	309.35E+0	538E-3	12.75E+0	25.5E+0
3.722344893434E+9	309.21E+0	538.4E-3	13.75E+0	27.5E+0
3.722344898474E+9	309.07E+0	538.7E-3	14.75E+0	29.5E+0
3.722344903505E+9	308.95E+0	538.9E-3	15.75E+0	31.5E+0
3.722344908545E+9	308.85E+0	539.2E-3	16.75E+0	33.5E+0
3.722344913574E+9	308.77E+0	539.4E-3	17.5E+0	35E+0
3.722344918605E+9	308.71E+0	539.5E-3	18.5E+0	37E+0
3.722344923635E+9	308.68E+0	539.6E-3	19.5E+0	39E+0
3.722344928675E+9	308.67E+0	539.6E-3	20.25E+0	40.5E+0
3.722344933705E+9	308.68E+0	539.6E-3	21E+0	42E+0
3.722344938744E+9	308.7E+0	539.5E-3	21.5E+0	43E+0
3.722344943776E+9	308.75E+0	539.4E-3	22E+0	44E+0
3.722344948804E+9	308.81E+0	539.3E-3	22.5E+0	45E+0
3.722344953834E+9	308.89E+0	539.1E-3	23E+0	46E+0
3.722344958875E+9	308.97E+0	538.9E-3	23.25E+0	46.5E+0
3.722344963904E+9	309.07E+0	538.7E-3	23.5E+0	47E+0
3.722344968946E+9	309.16E+0	538.5E-3	23.5E+0	47E+0
3.722344973985E+9	309.26E+0	538.2E-3	23.75E+0	47.5E+0
3.722344979016E+9	309.36E+0	538E-3	23.75E+0	47.5E+0
3.722344984044E+9	309.46E+0	537.8E-3	23.75E+0	47.5E+0
3.722344989085E+9	309.55E+0	537.6E-3	23.5E+0	47E+0
3.722344994115E+9	309.42E+0	537.9E-3	24.25E+0	48.5E+0
3.722344999155E+9	309.96E+0	536.6E-3	22.75E+0	45.5E+0
3.722345004185E+9	310.25E+0	535.9E-3	21.25E+0	42.5E+0
3.722345009215E+9	310.13E+0	536.2E-3	21.75E+0	43.5E+0
3.722345014245E+9	309.9E+0	536.8E-3	22.5E+0	45E+0
3.722345019285E+9	309.6E+0	537.5E-3	23.75E+0	47.5E+0
3.722345024316E+9	309.41E+0	537.9E-3	24.75E+0	49.5E+0
3.722345029346E+9	309.2E+0	538.4E-3	26E+0	52E+0
3.722345034385E+9	309.1E+0	538.6E-3	26.75E+0	53.5E+0
3.722345039415E+9	308.96E+0	538.9E-3	27.75E+0	55.5E+0
3.722345044445E+9	308.9E+0	539.1E-3	28.5E+0	57E+0
3.722345049486E+9	308.9E+0	539.1E-3	29.25E+0	58.5E+0
3.722345054515E+9	308.91E+0	539E-3	29.75E+0	59.5E+0
3.722345059546E+9	308.97E+0	538.9E-3	30.25E+0	60.5E+0
3.722345064575E+9	309.02E+0	538.8E-3	30.5E+0	61E+0
3.722345069615E+9	309.08E+0	538.7E-3	30.75E+0	61.5E+0
3.722345074645E+9	309.16E+0	538.5E-3	31E+0	62E+0
3.722345079675E+9	309.23E+0	538.3E-3	31.25E+0	62.5E+0
3.722345084726E+9	309.32E+0	538.1E-3	31.25E+0	62.5E+0
3.722345089755E+9	309.36E+0	538E-3	31.5E+0	63E+0
3.722345094786E+9	309.49E+0	537.7E-3	31.5E+0	63E+0
3.722345099816E+9	309.59E+0	537.5E-3	31.25E+0	62.5E+0
3.722345104845E+9	309.64E+0	537.4E-3	31.25E+0	62.5E+0
3.722345109876E+9	309.74E+0	537.1E-3	31E+0	62E+0
3.722345114917E+9	309.84E+0	536.9E-3	30.75E+0	61.5E+0
3.722345119946E+9	309.91E+0	536.7E-3	30.75E+0	61.5E+0
3.722345124975E+9	310E+0	536.5E-3	30.25E+0	60.5E+0
3.722345130015E+9	310.07E+0	536.4E-3	30E+0	60E+0
3.722345135045E+9	310.11E+0	536.3E-3	29.75E+0	59.5E+0
3.722345140076E+9	310.16E+0	536.2E-3	29.75E+0	59.5E+0
3.722345145106E+9	310.25E+0	535.9E-3	29.25E+0	58.5E+0
3.722345150146E+9	310.3E+0	535.8E-3	28.75E+0	57.5E+0
3.722345155176E+9	310.32E+0	535.8E-3	28.5E+0	57E+0
3.722345160206E+9	310.43E+0	535.5E-3	28E+0	56E+0
3.722345165236E+9	310.48E+0	535.4E-3	27.5E+0	55E+0
3.722345170276E+9	310.46E+0	535.5E-3	27.25E+0	54.5E+0
3.722345175305E+9	310.57E+0	535.2E-3	26.5E+0	53E+0
3.722345180335E+9	310.61E+0	535.1E-3	26.25E+0	52.5E+0
3.722345185387E+9	310.57E+0	535.2E-3	26E+0	52E+0
3.722345190416E+9	310.65E+0	535E-3	25.25E+0	50.5E+0
3.722345195456E+9	310.64E+0	535.1E-3	25E+0	50E+0
3.722345200485E+9	310.62E+0	535.1E-3	24.75E+0	49.5E+0
3.722345205516E+9	310.58E+0	535.2E-3	24.5E+0	49E+0
3.722345210556E+9	310.56E+0	535.2E-3	24.25E+0	48.5E+0
3.722345215586E+9	310.56E+0	535.2E-3	24E+0	48E+0
3.722345220615E+9	310.53E+0	535.3E-3	23.75E+0	47.5E+0
3.722345225656E+9	310.5E+0	535.4E-3	23.75E+0	47.5E+0
3.722345230686E+9	310.46E+0	535.5E-3	23.5E+0	47E+0
3.722345235717E+9	310.45E+0	535.5E-3	23.25E+0	46.5E+0
3.722345240746E+9	310.43E+0	535.5E-3	23.25E+0	46.5E+0
3.722345245776E+9	310.38E+0	535.6E-3	23E+0	46E+0
3.722345250807E+9	310.34E+0	535.7E-3	23E+0	46E+0
3.722345255836E+9	310.35E+0	535.7E-3	22.75E+0	45.5E+0
3.722345260876E+9	310.26E+0	535.9E-3	23E+0	46E+0
3.722345265906E+9	310.24E+0	536E-3	22.75E+0	45.5E+0
3.722345270937E+9	310.19E+0	536.1E-3	23E+0	46E+0
3.722345275976E+9	310.15E+0	536.2E-3	23E+0	46E+0
3.722345281007E+9	310.1E+0	536.3E-3	23E+0	46E+0
3.722345286036E+9	310.06E+0	536.4E-3	23.25E+0	46.5E+0
3.722345291076E+9	310.03E+0	536.4E-3	23.25E+0	46.5E+0
3.722345296106E+9	310.01E+0	536.5E-3	23.25E+0	46.5E+0
3.722345301136E+9	309.99E+0	536.5E-3	23.5E+0	47E+0
3.722345306166E+9	309.96E+0	536.6E-3	23.5E+0	47E+0
3.722345311207E+9	309.95E+0	536.6E-3	23.5E+0	47E+0
3.722345316247E+9	309.94E+0	536.7E-3	23.75E+0	47.5E+0
3.722345321276E+9	309.94E+0	536.7E-3	23.75E+0	47.5E+0
3.722345326306E+9	309.94E+0	536.7E-3	23.75E+0	47.5E+0
3.722345331336E+9	309.93E+0	536.7E-3	23.75E+0	47.5E+0
3.722345336376E+9	309.94E+0	536.7E-3	23.75E+0	47.5E+0
3.722345341416E+9	309.94E+0	536.7E-3	23.75E+0	47.5E+0
3.722345346446E+9	309.95E+0	536.6E-3	23.75E+0	47.5E+0
3.722345351497E+9	309.96E+0	536.6E-3	23.75E+0	47.5E+0
3.722345356527E+9	309.97E+0	536.6E-3	23.75E+0	47.5E+0
3.722345361558E+9	309.98E+0	536.6E-3	23.75E+0	47.5E+0
3.722345366587E+9	310E+0	536.5E-3	23.75E+0	47.5E+0
3.722345371626E+9	310.01E+0	536.5E-3	23.75E+0	47.5E+0
3.722345376657E+9	310.02E+0	536.5E-3	23.75E+0	47.5E+0
3.722345381686E+9	310.03E+0	536.4E-3	23.5E+0	47E+0
3.722345386726E+9	310.05E+0	536.4E-3	23.5E+0	47E+0
3.722345391756E+9	310.06E+0	536.4E-3	23.5E+0	47E+0
3.722345396787E+9	310.08E+0	536.3E-3	23.25E+0	46.5E+0
3.722345401817E+9	310.09E+0	536.3E-3	23.25E+0	46.5E+0
3.722345406857E+9	310.1E+0	536.3E-3	23.25E+0	46.5E+0
3.722345411886E+9	310.11E+0	536.3E-3	23E+0	46E+0
3.722345416916E+9	310.12E+0	536.3E-3	23E+0	46E+0
3.722345421957E+9	310.13E+0	536.2E-3	22.75E+0	45.5E+0
3.722345426988E+9	310.14E+0	536.2E-3	22.75E+0	45.5E+0
3.722345432017E+9	310.14E+0	536.2E-3	22.75E+0	45.5E+0
3.722345437056E+9	310.15E+0	536.2E-3	22.5E+0	45E+0
3.722345442086E+9	310.15E+0	536.2E-3	22.5E+0	45E+0
3.722345447117E+9	310.16E+0	536.2E-3	22.25E+0	44.5E+0
3.722345452157E+9	310.16E+0	536.2E-3	22.25E+0	44.5E+0
3.722345457187E+9	310.16E+0	536.2E-3	22.25E+0	44.5E+0
3.722345462217E+9	310.16E+0	536.1E-3	22E+0	44E+0
3.722345467256E+9	310.16E+0	536.1E-3	22E+0	44E+0
3.722345472287E+9	310.16E+0	536.1E-3	22E+0	44E+0
3.722345477318E+9	310.16E+0	536.1E-3	21.75E+0	43.5E+0
3.722345482347E+9	310.16E+0	536.2E-3	21.75E+0	43.5E+0
3.722345487377E+9	310.16E+0	536.2E-3	21.5E+0	43E+0
3.722345492407E+9	310.16E+0	536.2E-3	21.5E+0	43E+0
3.722345497438E+9	310.16E+0	536.2E-3	21.5E+0	43E+0
3.722345502477E+9	310.16E+0	536.2E-3	21.25E+0	42.5E+0
3.722345507507E+9	310.15E+0	536.2E-3	21.25E+0	42.5E+0
3.722345512539E+9	310.15E+0	536.2E-3	21.25E+0	42.5E+0
3.722345517577E+9	310.15E+0	536.2E-3	21.25E+0	42.5E+0
3.722345522607E+9	310.15E+0	536.2E-3	21E+0	42E+0
3.722345527637E+9	310.14E+0	536.2E-3	21E+0	42E+0
3.722345532677E+9	310.14E+0	536.2E-3	21E+0	42E+0
3.722345537708E+9	310.14E+0	536.2E-3	20.75E+0	41.5E+0
3.722345542737E+9	310.14E+0	536.2E-3	20.75E+0	41.5E+0
3.722345547777E+9	310.13E+0	536.2E-3	20.75E+0	41.5E+0
3.722345552808E+9	310.13E+0	536.2E-3	20.75E+0	41.5E+0
3.722345557837E+9	310.13E+0	536.2E-3	20.5E+0	41E+0
3.722345562877E+9	310.13E+0	536.2E-3	20.5E+0	41E+0
3.722345567907E+9	310.12E+0	536.2E-3	20.5E+0	41E+0
3.722345572938E+9	310.12E+0	536.2E-3	20.5E+0	41E+0
3.722345577977E+9	310.12E+0	536.3E-3	20.25E+0	40.5E+0
3.722345583009E+9	310.11E+0	536.3E-3	20.25E+0	40.5E+0
3.722345588049E+9	310.11E+0	536.3E-3	20.25E+0	40.5E+0
3.722345593077E+9	310.11E+0	536.3E-3	20.25E+0	40.5E+0
3.72234559811E+9	310.11E+0	536.3E-3	20.25E+0	40.5E+0
3.722345603147E+9	310.11E+0	536.3E-3	20E+0	40E+0
3.722345608178E+9	310.11E+0	536.3E-3	20E+0	40E+0
3.722345613217E+9	310.11E+0	536.3E-3	20E+0	40E+0
3.722345618247E+9	310.11E+0	536.3E-3	20E+0	40E+0
3.722345623277E+9	310.1E+0	536.3E-3	19.75E+0	39.5E+0
3.722345628317E+9	310.11E+0	536.3E-3	19.75E+0	39.5E+0
3.722345633347E+9	310.1E+0	536.3E-3	19.75E+0	39.5E+0
3.722345638377E+9	310.1E+0	536.3E-3	19.75E+0	39.5E+0
3.722345643417E+9	310.1E+0	536.3E-3	19.75E+0	39.5E+0
3.722345648447E+9	310.1E+0	536.3E-3	19.5E+0	39E+0
3.722345653477E+9	310.1E+0	536.3E-3	19.5E+0	39E+0
3.722345658508E+9	310.1E+0	536.3E-3	19.5E+0	39E+0
3.722345663548E+9	310.1E+0	536.3E-3	19.5E+0	39E+0
3.722345668577E+9	310.1E+0	536.3E-3	19.25E+0	38.5E+0
3.722345673608E+9	310.1E+0	536.3E-3	19.25E+0	38.5E+0
3.722345678637E+9	310.1E+0	536.3E-3	19.25E+0	38.5E+0
3.722345683679E+9	310.1E+0	536.3E-3	19.25E+0	38.5E+0
3.722345688708E+9	310.1E+0	536.3E-3	19.25E+0	38.5E+0
3.722345693747E+9	310.1E+0	536.3E-3	19E+0	38E+0
3.722345698778E+9	310.1E+0	536.3E-3	19E+0	38E+0
3.722345703807E+9	310.1E+0	536.3E-3	19E+0	38E+0
3.722345708848E+9	310.11E+0	536.3E-3	19E+0	38E+0
3.722345713878E+9	310.11E+0	536.3E-3	18.75E+0	37.5E+0
3.722345718908E+9	310.11E+0	536.3E-3	18.75E+0	37.5E+0
3.722345723948E+9	310.11E+0	536.3E-3	18.75E+0	37.5E+0
3.722345728978E+9	310.12E+0	536.3E-3	18.5E+0	37E+0
3.722345734008E+9	310.12E+0	536.3E-3	18.5E+0	37E+0
3.722345739038E+9	310.12E+0	536.2E-3	18.5E+0	37E+0
3.722345744078E+9	310.12E+0	536.2E-3	18.25E+0	36.5E+0
3.722345749108E+9	310.12E+0	536.2E-3	18.25E+0	36.5E+0
3.722345754138E+9	310.12E+0	536.2E-3	18.25E+0	36.5E+0
3.722345759178E+9	310.12E+0	536.2E-3	18.25E+0	36.5E+0
3.722345764208E+9	310.12E+0	536.2E-3	18E+0	36E+0
3.722345769238E+9	310.12E+0	536.2E-3	18E+0	36E+0
3.72234577428E+9	310.12E+0	536.3E-3	18E+0	36E+0
3.722345779308E+9	310.12E+0	536.3E-3	18E+0	36E+0
3.722345784338E+9	310.12E+0	536.3E-3	17.75E+0	35.5E+0
3.722345789378E+9	310.12E+0	536.3E-3	17.75E+0	35.5E+0
3.722345794408E+9	310.11E+0	536.3E-3	17.75E+0	35.5E+0
3.722345799448E+9	310.11E+0	536.3E-3	17.75E+0	35.5E+0
3.722345804489E+9	310.11E+0	536.3E-3	17.75E+0	35.5E+0
3.722345809518E+9	310.11E+0	536.3E-3	17.5E+0	35E+0
3.722345814548E+9	310.1E+0	536.3E-3	17.5E+0	35E+0
3.722345819579E+9	310.1E+0	536.3E-3	17.5E+0	35E+0
3.722345824618E+9	310.1E+0	536.3E-3	17.5E+0	35E+0
3.722345829649E+9	310.1E+0	536.3E-3	17.5E+0	35E+0
3.722345834688E+9	310.1E+0	536.3E-3	17.25E+0	34.5E+0
3.722345839718E+9	310.09E+0	536.3E-3	17.25E+0	34.5E+0
3.722345844748E+9	310.09E+0	536.3E-3	17.25E+0	34.5E+0
3.722345849778E+9	310.09E+0	536.3E-3	17.25E+0	34.5E+0
3.722345854809E+9	310.09E+0	536.3E-3	17.25E+0	34.5E+0
3.722345859838E+9	310.09E+0	536.3E-3	17E+0	34E+0
3.722345864869E+9	310.09E+0	536.3E-3	17E+0	34E+0
3.722345869898E+9	310.08E+0	536.3E-3	17E+0	34E+0
3.722345874929E+9	310.08E+0	536.3E-3	17E+0	34E+0
3.722345879968E+9	310.08E+0	536.3E-3	17E+0	34E+0
3.722345885008E+9	310.08E+0	536.3E-3	17E+0	34E+0
3.722345890039E+9	310.08E+0	536.3E-3	16.75E+0	33.5E+0
3.722345895078E+9	310.08E+0	536.3E-3	16.75E+0	33.5E+0
3.722345900109E+9	310.08E+0	536.3E-3	16.75E+0	33.5E+0
3.722345905149E+9	310.08E+0	536.4E-3	16.75E+0	33.5E+0
3.722345910179E+9	310.07E+0	536.4E-3	16.75E+0	33.5E+0
3.722345915219E+9	310.07E+0	536.4E-3	16.75E+0	33.5E+0
3.722345920249E+9	310.07E+0	536.4E-3	16.75E+0	33.5E+0
3.722345925279E+9	310.07E+0	536.4E-3	16.5E+0	33E+0
3.722345930318E+9	310.07E+0	536.4E-3	16.5E+0	33E+0
3.722345935348E+9	310.07E+0	536.4E-3	16.5E+0	33E+0
3.722345940379E+9	310.07E+0	536.4E-3	16.5E+0	33E+0
3.722345945419E+9	310.07E+0	536.4E-3	16.5E+0	33E+0
3.72234595045E+9	310.07E+0	536.4E-3	16.5E+0	33E+0
3.72234595548E+9	310.07E+0	536.4E-3	16.25E+0	32.5E+0
3.722345960509E+9	310.07E+0	536.4E-3	16.25E+0	32.5E+0
3.722345965539E+9	310.07E+0	536.4E-3	16.25E+0	32.5E+0
3.72234597058E+9	310.07E+0	536.4E-3	16.25E+0	32.5E+0
3.722345975609E+9	310.07E+0	536.4E-3	16.25E+0	32.5E+0
3.72234598065E+9	310.07E+0	536.4E-3	16.25E+0	32.5E+0
3.72234598568E+9	310.07E+0	536.4E-3	16.25E+0	32.5E+0
3.72234599071E+9	310.07E+0	536.4E-3	16E+0	32E+0
3.722345995749E+9	310.07E+0	536.4E-3	16E+0	32E+0
3.722346000779E+9	310.07E+0	536.4E-3	16E+0	32E+0
3.722346005811E+9	310.07E+0	536.4E-3	16E+0	32E+0
3.72234601085E+9	310.07E+0	536.4E-3	16E+0	32E+0
3.72234601588E+9	310.07E+0	536.4E-3	16E+0	32E+0
3.72234602091E+9	310.07E+0	536.4E-3	15.75E+0	31.5E+0
3.722346025949E+9	310.07E+0	536.4E-3	15.75E+0	31.5E+0
3.72234603098E+9	310.07E+0	536.4E-3	15.75E+0	31.5E+0
3.722346036009E+9	310.07E+0	536.4E-3	15.75E+0	31.5E+0
3.722346041039E+9	310.07E+0	536.4E-3	15.75E+0	31.5E+0
3.72234604607E+9	310.07E+0	536.4E-3	15.75E+0	31.5E+0
3.72234605111E+9	310.07E+0	536.4E-3	15.75E+0	31.5E+0
3.72234605614E+9	310.07E+0	536.4E-3	15.5E+0	31E+0
3.72234606118E+9	310.07E+0	536.4E-3	15.5E+0	31E+0
3.722346066209E+9	310.07E+0	536.4E-3	15.5E+0	31E+0
3.72234607124E+9	310.07E+0	536.4E-3	15.5E+0	31E+0
3.722346076279E+9	310.07E+0	536.4E-3	15.5E+0	31E+0
3.72234608131E+9	310.07E+0	536.4E-3	15.5E+0	31E+0
3.722346086339E+9	310.07E+0	536.4E-3	15.25E+0	30.5E+0
3.722346091379E+9	310.07E+0	536.4E-3	15.25E+0	30.5E+0
3.722346096409E+9	310.07E+0	536.4E-3	15.25E+0	30.5E+0
3.722346101439E+9	310.07E+0	536.4E-3	15.25E+0	30.5E+0
3.72234610647E+9	310.07E+0	536.4E-3	15.25E+0	30.5E+0
3.722346111509E+9	310.07E+0	536.4E-3	15.25E+0	30.5E+0
3.722346116539E+9	310.07E+0	536.4E-3	15.25E+0	30.5E+0
3.722346121579E+9	310.05E+0	536.4E-3	15.25E+0	30.5E+0
3.72234612662E+9	311.06E+0	534.1E-3	11.5E+0	23E+0
3.72234613165E+9	311.9E+0	532.1E-3	7.5E+0	15E+0
3.722346136679E+9	314.13E+0	527E-3	0E+0	0E+0
3.72234614171E+9	315.05E+0	524.8E-3	0E+0	0E+0
3.72234614675E+9	314.9E+0	525.2E-3	0E+0	0E+0
3.722346151779E+9	316.85E+0	520.7E-3	0E+0	0E+0
3.72234615682E+9	318.21E+0	517.6E-3	0E+0	0E+0
3.72234616185E+9	317.86E+0	518.3E-3	0E+0	0E+0
3.722346166879E+9	318.17E+0	517.6E-3	0E+0	0E+0
3.722346171919E+9	318.34E+0	517.2E-3	0E+0	0E+0
3.72234617695E+9	318.38E+0	517.1E-3	0E+0	0E+0
3.722346181981E+9	318.36E+0	517.2E-3	0E+0	0E+0
3.72234618702E+9	318.31E+0	517.3E-3	0E+0	0E+0
3.72234619206E+9	318.23E+0	517.5E-3	0E+0	0E+0
3.72234619709E+9	318.14E+0	517.7E-3	0E+0	0E+0
3.72234620213E+9	318.05E+0	517.9E-3	0E+0	0E+0
3.72234620716E+9	317.95E+0	518.1E-3	0E+0	0E+0
3.722346212192E+9	317.85E+0	518.4E-3	0E+0	0E+0
3.72234621723E+9	317.75E+0	518.6E-3	0E+0	0E+0
3.72234622226E+9	317.65E+0	518.8E-3	0E+0	0E+0
3.722346227291E+9	317.55E+0	519.1E-3	0E+0	0E+0
3.72234623232E+9	317.45E+0	519.3E-3	0E+0	0E+0
3.72234623735E+9	317.35E+0	519.5E-3	0E+0	0E+0
3.72234624239E+9	317.25E+0	519.8E-3	0E+0	0E+0
3.72234624742E+9	317.15E+0	520E-3	0E+0	0E+0
3.722346252462E+9	317.05E+0	520.2E-3	0E+0	0E+0
3.722346257491E+9	316.95E+0	520.5E-3	0E+0	0E+0
3.72234626252E+9	316.85E+0	520.7E-3	0E+0	0E+0
3.72234626756E+9	316.75E+0	520.9E-3	0E+0	0E+0
3.72234627259E+9	316.65E+0	521.1E-3	0E+0	0E+0
3.72234627762E+9	316.56E+0	521.4E-3	0E+0	0E+0
3.722346282651E+9	316.46E+0	521.6E-3	0E+0	0E+0
3.722346287681E+9	316.36E+0	521.8E-3	0E+0	0E+0
3.72234629271E+9	316.27E+0	522E-3	0E+0	0E+0
3.722346297741E+9	316.18E+0	522.2E-3	0E+0	0E+0
3.72234630278E+9	316.08E+0	522.5E-3	0E+0	0E+0
3.722346307812E+9	315.99E+0	522.7E-3	0E+0	0E+0
3.722346312841E+9	315.9E+0	522.9E-3	0E+0	0E+0
3.72234631788E+9	315.8E+0	523.1E-3	0E+0	0E+0
3.72234632294E+9	315.71E+0	523.3E-3	0E+0	0E+0
3.72234632798E+9	315.62E+0	523.5E-3	0E+0	0E+0
3.722346333011E+9	315.53E+0	523.7E-3	0E+0	0E+0
3.722346338041E+9	315.44E+0	523.9E-3	0E+0	0E+0
3.72234634308E+9	315.35E+0	524.1E-3	0E+0	0E+0
3.72234634811E+9	315.26E+0	524.4E-3	0E+0	0E+0
3.722346353142E+9	315.17E+0	524.6E-3	0E+0	0E+0
3.72234635818E+9	315.08E+0	524.8E-3	0E+0	0E+0
3.722346363211E+9	315E+0	525E-3	0E+0	0E+0
3.722346368251E+9	314.91E+0	525.2E-3	0E+0	0E+0
3.72234637329E+9	314.83E+0	525.4E-3	0E+0	0E+0
3.722346378321E+9	314.74E+0	525.6E-3	0E+0	0E+0
3.72234638335E+9	314.65E+0	525.8E-3	0E+0	0E+0
3.722346388381E+9	314.57E+0	526E-3	0E+0	0E+0
3.722346393421E+9	314.48E+0	526.2E-3	0E+0	0E+0
3.72234639845E+9	314.4E+0	526.3E-3	0E+0	0E+0
3.722346403482E+9	314.32E+0	526.5E-3	0E+0	0E+0
3.722346408521E+9	314.23E+0	526.7E-3	0E+0	0E+0
3.72234641355E+9	314.15E+0	526.9E-3	0E+0	0E+0
3.72234641858E+9	314.07E+0	527.1E-3	0E+0	0E+0
3.722346423621E+9	313.99E+0	527.3E-3	0E+0	0E+0
3.72234642865E+9	313.91E+0	527.5E-3	0E+0	0E+0
3.722346433681E+9	313.83E+0	527.7E-3	0E+0	0E+0
3.722346438721E+9	313.75E+0	527.9E-3	0E+0	0E+0
3.722346443761E+9	313.67E+0	528E-3	0E+0	0E+0
3.722346448791E+9	313.59E+0	528.2E-3	0E+0	0E+0
3.722346453831E+9	313.51E+0	528.4E-3	0E+0	0E+0
3.722346458861E+9	313.43E+0	528.6E-3	0E+0	0E+0
3.722346463891E+9	313.36E+0	528.8E-3	0E+0	0E+0
3.722346468931E+9	313.28E+0	528.9E-3	0E+0	0E+0
3.722346473961E+9	313.2E+0	529.1E-3	0E+0	0E+0
3.722346478992E+9	313.13E+0	529.3E-3	0E+0	0E+0
3.722346484052E+9	313.05E+0	529.5E-3	0E+0	0E+0
3.722346489081E+9	312.98E+0	529.6E-3	0E+0	0E+0
3.722346494111E+9	312.9E+0	529.8E-3	0E+0	0E+0
3.722346499142E+9	312.83E+0	530E-3	0E+0	0E+0
3.722346504181E+9	312.76E+0	530.2E-3	0E+0	0E+0
3.722346509211E+9	312.68E+0	530.3E-3	0E+0	0E+0
3.722346514251E+9	312.61E+0	530.5E-3	0E+0	0E+0
3.722346519282E+9	312.54E+0	530.7E-3	0E+0	0E+0
3.722346524311E+9	312.47E+0	530.8E-3	0E+0	0E+0
3.722346529351E+9	312.4E+0	531E-3	0E+0	0E+0
3.722346534381E+9	312.32E+0	531.2E-3	0E+0	0E+0
3.722346539411E+9	312.26E+0	531.3E-3	0E+0	0E+0
3.722346544441E+9	312.18E+0	531.5E-3	0E+0	0E+0
3.722346549481E+9	312.11E+0	531.6E-3	0E+0	0E+0
3.722346554511E+9	312.05E+0	531.8E-3	0E+0	0E+0
3.722346559541E+9	311.98E+0	532E-3	0E+0	0E+0
3.722346564581E+9	311.91E+0	532.1E-3	0E+0	0E+0
3.722346569613E+9	311.84E+0	532.3E-3	0E+0	0E+0
3.722346574642E+9	311.77E+0	532.4E-3	0E+0	0E+0
3.722346579683E+9	311.71E+0	532.6E-3	0E+0	0E+0
3.722346584712E+9	311.64E+0	532.7E-3	0E+0	0E+0
3.722346589741E+9	311.57E+0	532.9E-3	0E+0	0E+0
3.722346594781E+9	311.51E+0	533E-3	0E+0	0E+0
3.722346599813E+9	311.44E+0	533.2E-3	0E+0	0E+0
3.722346604842E+9	311.38E+0	533.3E-3	0E+0	0E+0
3.722346609881E+9	311.31E+0	533.5E-3	0E+0	0E+0
3.722346614912E+9	311.25E+0	533.6E-3	0E+0	0E+0
3.722346619942E+9	311.18E+0	533.8E-3	0E+0	0E+0
3.722346624982E+9	311.12E+0	533.9E-3	0E+0	0E+0
3.722346630041E+9	311.06E+0	534.1E-3	0E+0	0E+0
3.722346635082E+9	310.99E+0	534.2E-3	0E+0	0E+0
3.722346640122E+9	310.92E+0	534.4E-3	0E+0	0E+0
3.722346645151E+9	310.86E+0	534.5E-3	0E+0	0E+0
3.722346650182E+9	310.8E+0	534.7E-3	0E+0	0E+0
3.722346655212E+9	310.74E+0	534.8E-3	0E+0	0E+0
3.722346660242E+9	310.67E+0	535E-3	0E+0	0E+0
3.722346665283E+9	310.61E+0	535.1E-3	0E+0	0E+0
3.722346670312E+9	310.55E+0	535.3E-3	0E+0	0E+0
3.722346675342E+9	310.49E+0	535.4E-3	0E+0	0E+0
3.722346680382E+9	310.42E+0	535.6E-3	0E+0	0E+0
3.722346685421E+9	310.36E+0	535.7E-3	0E+0	0E+0
3.722346690452E+9	310.29E+0	535.8E-3	0E+0	0E+0
3.722346695481E+9	310.23E+0	536E-3	0E+0	0E+0
3.722346700522E+9	310.17E+0	536.1E-3	0E+0	0E+0
3.722346705552E+9	310.12E+0	536.3E-3	0E+0	0E+0
3.722346710583E+9	310.06E+0	536.4E-3	0E+0	0E+0
3.722346715652E+9	309.99E+0	536.6E-3	0E+0	0E+0
3.722346720682E+9	309.93E+0	536.7E-3	250E-3	500E-3
