#2020-11-27
#15:52
#Balayage par: Administrateur
#ScanTask Size: 1201

#triax slit at 1mm(in) 2mm(out),amplifier 1ua/V,pm voltage =350V
#Instrument: Triax320@Triax320.lvclass Function:Position (nm); Parameters:*BeforeWait(ms):0*AfterWait(ms):0
#Instrument: SR530@SR530.lvclass Function:Read Mag & Phase (V,°); Parameters:*BeforeWait(ms):1000*AfterWait(ms):0BandFilter: On; LineFilter1x: On; LineFilter2x: On; Expand Ch1: Off; Expand Ch2: Off; Sensitivity: 50 µV; Pre Time: 300 ms; Post Time: 1 s; Dynamic Res.: Low; Reference Trigger: Negative; Channels Settings: R, Teta; Frequency: 320.000000; 

#Triax320.Position(nm)         	SR530.Mag(V)                  	SR530.Phase(°)                
728.4694E+0	15.83E-6	103E+0
728.9815E+0	15.91E-6	103.65E+0
729.4934E+0	15.83E-6	102.9E+0
730.0054E+0	16.07E-6	103.65E+0
730.5173E+0	15.9E-6	103.2E+0
731.0288E+0	15.68E-6	103.4E+0
731.4766E+0	16.01E-6	102.8E+0
731.9882E+0	16.17E-6	102.15E+0
732.4998E+0	16.17E-6	104.1E+0
733.0112E+0	15.91E-6	103.8E+0
733.5225E+0	16.03E-6	104.35E+0
733.9698E+0	15.96E-6	103.45E+0
734.4808E+0	15.72E-6	104.6E+0
734.9919E+0	15.76E-6	103.75E+0
735.5028E+0	15.8E-6	104.65E+0
736.0138E+0	15.91E-6	102.8E+0
736.5245E+0	16.11E-6	105.75E+0
736.9714E+0	15.63E-6	103.2E+0
737.4819E+0	15.38E-6	103.05E+0
737.9925E+0	15.88E-6	103.1E+0
738.503E+0	16.27E-6	103E+0
739.0132E+0	16.01E-6	104.45E+0
739.5234E+0	15.55E-6	103.85E+0
739.9699E+0	16.16E-6	104.2E+0
740.4799E+0	16E-6	102.15E+0
740.9899E+0	15.75E-6	103.65E+0
741.4999E+0	16.02E-6	103.5E+0
742.0098E+0	16.13E-6	103.95E+0
742.5194E+0	16.38E-6	102.3E+0
743.029E+0	16.07E-6	102.7E+0
743.475E+0	16.5E-6	103.6E+0
743.9844E+0	15.97E-6	103.15E+0
744.4938E+0	15.75E-6	103.55E+0
745.003E+0	16.01E-6	103.95E+0
745.5122E+0	15.67E-6	103.7E+0
746.0214E+0	15.33E-6	103.1E+0
746.5302E+0	16.02E-6	102.85E+0
746.9757E+0	15.53E-6	103.55E+0
747.4845E+0	15.7E-6	104E+0
747.9931E+0	15.62E-6	104E+0
748.5018E+0	16.2E-6	103.8E+0
749.0102E+0	15.78E-6	105.65E+0
749.5188E+0	15.87E-6	104.7E+0
750.0273E+0	16.06E-6	105E+0
750.4719E+0	16.17E-6	104.95E+0
750.9802E+0	16.28E-6	103.8E+0
751.4884E+0	16.47E-6	104.3E+0
751.9963E+0	16.36E-6	104.1E+0
752.5043E+0	16.4E-6	104.45E+0
753.0122E+0	15.96E-6	103.65E+0
753.5199E+0	16.01E-6	102.6E+0
754.0275E+0	16.25E-6	104.5E+0
754.4715E+0	15.72E-6	102.9E+0
754.9791E+0	15.96E-6	102.45E+0
755.4866E+0	15.8E-6	102E+0
755.9938E+0	16.07E-6	104.8E+0
756.501E+0	16.13E-6	103.7E+0
757.0082E+0	16.42E-6	103.5E+0
757.5152E+0	16.38E-6	104.25E+0
758.0222E+0	16.35E-6	105.2E+0
758.529E+0	16.38E-6	102.7E+0
758.9724E+0	16E-6	103E+0
759.479E+0	16.28E-6	102.55E+0
759.9855E+0	16.48E-6	102.05E+0
760.4921E+0	16.86E-6	102.45E+0
760.9985E+0	16.96E-6	103.7E+0
761.5047E+0	16.56E-6	105.9E+0
762.011E+0	16.96E-6	103.25E+0
762.517E+0	16.67E-6	103.55E+0
763.0231E+0	16.57E-6	102.65E+0
763.529E+0	16.81E-6	103.2E+0
763.9715E+0	16.38E-6	103.4E+0
764.4773E+0	16.78E-6	104.75E+0
764.983E+0	17.01E-6	103.15E+0
765.4886E+0	16.4E-6	104.45E+0
765.9941E+0	16.43E-6	104.45E+0
766.4994E+0	16.46E-6	104.2E+0
767.0047E+0	15.91E-6	104.05E+0
767.5099E+0	16.26E-6	103.55E+0
768.015E+0	16.63E-6	103.8E+0
768.52E+0	16.61E-6	103.75E+0
769.025E+0	16.43E-6	105.3E+0
769.5298E+0	16.62E-6	104.05E+0
769.9714E+0	16.05E-6	104.25E+0
770.4762E+0	16.48E-6	105E+0
770.9806E+0	16.57E-6	104.7E+0
771.485E+0	16.27E-6	104.7E+0
771.9894E+0	15.8E-6	103.7E+0
772.4937E+0	16.21E-6	102.8E+0
772.9978E+0	16.11E-6	102.05E+0
773.5019E+0	16.43E-6	104.1E+0
774.0059E+0	16.47E-6	103.2E+0
774.5098E+0	16.36E-6	104.2E+0
775.0135E+0	16.67E-6	103.85E+0
775.5173E+0	16.65E-6	101.4E+0
776.0208E+0	16.33E-6	103.05E+0
776.5245E+0	16.48E-6	103.55E+0
777.0278E+0	16.68E-6	103.4E+0
777.5311E+0	16.5E-6	104.2E+0
777.9714E+0	16.67E-6	104.6E+0
778.4746E+0	16.41E-6	103.4E+0
778.9775E+0	16.3E-6	103.7E+0
779.4806E+0	16.47E-6	104.55E+0
779.9834E+0	16.47E-6	103.65E+0
780.4862E+0	16.27E-6	103.75E+0
780.9888E+0	16.22E-6	104.2E+0
781.4915E+0	16.31E-6	103.8E+0
781.9939E+0	16.26E-6	103.1E+0
782.4963E+0	15.98E-6	102.4E+0
782.9987E+0	16.62E-6	103.9E+0
783.5008E+0	16.18E-6	102.95E+0
784.003E+0	16.36E-6	104.1E+0
784.5047E+0	17.28E-6	104.5E+0
785.0067E+0	16.71E-6	103.75E+0
785.5086E+0	17.15E-6	104E+0
786.0102E+0	16.62E-6	103.55E+0
786.5119E+0	16.56E-6	103.6E+0
787.0134E+0	16.52E-6	104.55E+0
787.515E+0	16.76E-6	104.25E+0
788.0162E+0	16.75E-6	104.5E+0
788.5174E+0	16.61E-6	102.8E+0
789.0186E+0	16.67E-6	103.65E+0
789.5197E+0	16.81E-6	102.55E+0
790.0206E+0	16.32E-6	102.1E+0
790.5214E+0	16.16E-6	102.35E+0
791.0222E+0	15.82E-6	104.25E+0
791.5227E+0	15.87E-6	102.9E+0
792.0234E+0	16.01E-6	103.5E+0
792.5238E+0	16.38E-6	103.8E+0
793.0242E+0	16.11E-6	103.4E+0
793.5245E+0	16.28E-6	102.9E+0
794.0247E+0	15.31E-6	102.35E+0
794.5247E+0	15.73E-6	103.5E+0
795.0247E+0	15.58E-6	101.95E+0
795.5246E+0	16.25E-6	103.55E+0
796.0245E+0	16.31E-6	103.8E+0
796.5241E+0	16.28E-6	103.1E+0
797.0238E+0	16.06E-6	101.95E+0
797.5231E+0	16.42E-6	103.95E+0
798.0226E+0	16.31E-6	103.1E+0
798.5219E+0	15.93E-6	102.1E+0
799.021E+0	15.75E-6	103.35E+0
799.5202E+0	15.47E-6	102.9E+0
800.019E+0	15.86E-6	104.85E+0
800.518E+0	15.76E-6	103.3E+0
801.017E+0	15.03E-6	103.85E+0
801.5155E+0	15.08E-6	103.3E+0
802.0142E+0	15.12E-6	102.45E+0
802.5127E+0	15.28E-6	103.15E+0
803.0112E+0	15.01E-6	102.2E+0
803.5095E+0	14.93E-6	101.75E+0
804.0078E+0	15.12E-6	102.25E+0
804.5058E+0	14.61E-6	100.2E+0
805.0038E+0	15.17E-6	100.55E+0
805.5018E+0	15.01E-6	101.7E+0
805.9998E+0	14.7E-6	102.35E+0
806.4974E+0	14.5E-6	102.2E+0
806.995E+0	14.77E-6	102.2E+0
807.4925E+0	15.32E-6	101.85E+0
807.9899E+0	14.9E-6	101.9E+0
808.4873E+0	14.83E-6	101.75E+0
808.9846E+0	14.55E-6	101.55E+0
809.4818E+0	13.95E-6	101.3E+0
809.9787E+0	14.1E-6	103.85E+0
810.4757E+0	14.13E-6	102.5E+0
810.9726E+0	14.17E-6	101.55E+0
811.4694E+0	13.53E-6	100.95E+0
812.0281E+0	13.33E-6	102.3E+0
812.5246E+0	13.88E-6	101.75E+0
813.021E+0	13.3E-6	100.55E+0
813.5173E+0	13.47E-6	102.35E+0
814.0137E+0	13.4E-6	102.35E+0
814.5098E+0	12.87E-6	101.95E+0
815.0058E+0	13.36E-6	101.6E+0
815.5018E+0	13.16E-6	103.5E+0
815.9975E+0	12.82E-6	100.85E+0
816.4934E+0	12.71E-6	102.15E+0
816.989E+0	13.03E-6	102.6E+0
817.4846E+0	12.86E-6	102.05E+0
817.98E+0	12.93E-6	102.45E+0
818.4754E+0	12.67E-6	102E+0
818.9706E+0	12.55E-6	99.35E+0
819.5278E+0	12.63E-6	100.8E+0
820.0227E+0	12.7E-6	102.4E+0
820.5178E+0	12.28E-6	102.85E+0
821.0126E+0	12.7E-6	100.9E+0
821.5071E+0	12.03E-6	100.35E+0
822.0019E+0	11.87E-6	102.1E+0
822.4965E+0	11.9E-6	103.6E+0
822.9907E+0	12.17E-6	102.45E+0
823.485E+0	11.85E-6	102.65E+0
823.9794E+0	11.82E-6	101.15E+0
824.4734E+0	11.73E-6	101.9E+0
825.0294E+0	11.33E-6	104E+0
825.5234E+0	11.73E-6	103.75E+0
826.017E+0	11.22E-6	101.8E+0
826.5108E+0	11.1E-6	101.45E+0
827.0043E+0	11.16E-6	100.45E+0
827.498E+0	10.76E-6	103.1E+0
827.9914E+0	10.87E-6	102.15E+0
828.4846E+0	10.71E-6	102E+0
828.9778E+0	10.56E-6	105.5E+0
829.471E+0	10.32E-6	101.1E+0
830.0255E+0	10.38E-6	102.25E+0
830.5185E+0	10.48E-6	103.25E+0
831.0114E+0	10.23E-6	102.65E+0
831.504E+0	10.38E-6	102.8E+0
831.9966E+0	10.58E-6	103.25E+0
832.489E+0	10.22E-6	100.35E+0
832.9815E+0	10.13E-6	101.6E+0
833.4738E+0	10.28E-6	100.4E+0
834.0274E+0	10.16E-6	101.6E+0
834.5195E+0	9.71E-6	104.7E+0
835.0114E+0	9.96E-6	103.2E+0
835.5034E+0	9.66E-6	102.35E+0
835.9953E+0	9.93E-6	104.65E+0
836.4868E+0	9.85E-6	102.1E+0
836.9785E+0	9.92E-6	103.85E+0
837.4699E+0	9.75E-6	104.65E+0
838.0227E+0	9.87E-6	101.3E+0
838.5139E+0	9.36E-6	104.1E+0
839.0051E+0	9.35E-6	102.75E+0
839.496E+0	9.27E-6	101.95E+0
839.9871E+0	9.15E-6	101.15E+0
840.478E+0	9.22E-6	101.95E+0
841.0299E+0	9.35E-6	104.95E+0
841.5206E+0	9.18E-6	101.15E+0
842.011E+0	9.23E-6	103.4E+0
842.5016E+0	9.15E-6	101.55E+0
842.9918E+0	8.57E-6	103.55E+0
843.4822E+0	8.76E-6	104.8E+0
843.9722E+0	8.66E-6	103.45E+0
844.5234E+0	8.68E-6	103.25E+0
845.0132E+0	8.57E-6	103.05E+0
845.5031E+0	8.86E-6	103.95E+0
845.9928E+0	8.83E-6	100.85E+0
846.4824E+0	8.26E-6	103.4E+0
846.9718E+0	8.63E-6	100.85E+0
847.5223E+0	8.4E-6	102.35E+0
848.0116E+0	8.25E-6	101.45E+0
848.5008E+0	8.33E-6	101.6E+0
848.9899E+0	8.27E-6	103.8E+0
849.4788E+0	8.52E-6	105.75E+0
850.0288E+0	7.87E-6	107.85E+0
850.5174E+0	7.75E-6	105.25E+0
851.0059E+0	7.62E-6	103.15E+0
851.4946E+0	8.18E-6	101.75E+0
851.9831E+0	8.01E-6	98.1E+0
852.4714E+0	8.1E-6	105.3E+0
853.0204E+0	8.28E-6	105.65E+0
853.5086E+0	7.85E-6	103.3E+0
853.9966E+0	7.8E-6	105.15E+0
854.4844E+0	7.41E-6	104.7E+0
854.9722E+0	7.65E-6	102.2E+0
855.521E+0	7.8E-6	103.35E+0
856.0084E+0	7.3E-6	104.05E+0
856.496E+0	7.12E-6	104.55E+0
856.9832E+0	7.3E-6	102.75E+0
857.4704E+0	7.43E-6	101.55E+0
858.0186E+0	7.77E-6	103.3E+0
858.5056E+0	7.76E-6	105.35E+0
858.9926E+0	7.16E-6	105.2E+0
859.4794E+0	6.97E-6	102.8E+0
860.0268E+0	6.77E-6	104.4E+0
860.5135E+0	7.06E-6	102.2E+0
860.9999E+0	7.03E-6	102.85E+0
861.4864E+0	7.05E-6	105.9E+0
861.9726E+0	7.15E-6	103.95E+0
862.5194E+0	6.71E-6	103E+0
863.0055E+0	7.16E-6	105.3E+0
863.4915E+0	6.76E-6	102.9E+0
863.9774E+0	6.86E-6	105.25E+0
864.5238E+0	6.62E-6	102.35E+0
865.0096E+0	6.82E-6	104.3E+0
865.495E+0	6.73E-6	105.25E+0
865.9804E+0	6.7E-6	105.4E+0
866.5263E+0	6.67E-6	102.15E+0
867.0116E+0	6.57E-6	102.5E+0
867.4966E+0	6.52E-6	107.85E+0
867.9816E+0	6.2E-6	104.9E+0
868.527E+0	5.81E-6	103.35E+0
869.0118E+0	6.18E-6	104.65E+0
869.4966E+0	6.68E-6	104E+0
869.9811E+0	6.23E-6	108.2E+0
870.526E+0	6.3E-6	104.65E+0
871.0104E+0	5.96E-6	103.35E+0
871.4946E+0	5.83E-6	106.85E+0
871.9784E+0	6.08E-6	107.3E+0
872.5231E+0	5.92E-6	106.4E+0
873.007E+0	5.81E-6	102.35E+0
873.4906E+0	5.58E-6	104.65E+0
873.9743E+0	5.65E-6	99.95E+0
874.5184E+0	5.71E-6	104.2E+0
875.0018E+0	5.58E-6	99.25E+0
875.4852E+0	5.51E-6	99.5E+0
876.0286E+0	5.47E-6	105.55E+0
876.5118E+0	5.43E-6	101E+0
876.9948E+0	5.45E-6	103.15E+0
877.4778E+0	5.37E-6	105.3E+0
878.0208E+0	5.62E-6	106.15E+0
878.5034E+0	4.85E-6	100.25E+0
878.9859E+0	5.45E-6	104.2E+0
879.5288E+0	4.95E-6	106.85E+0
880.011E+0	5.38E-6	103.55E+0
880.4934E+0	4.95E-6	103.9E+0
880.9754E+0	5.06E-6	103.3E+0
881.5178E+0	4.75E-6	105.75E+0
881.9994E+0	4.81E-6	105.5E+0
882.4814E+0	4.98E-6	104.95E+0
883.0234E+0	5.08E-6	104.3E+0
883.5048E+0	4.87E-6	106.5E+0
883.9863E+0	4.91E-6	105.2E+0
884.5278E+0	4.68E-6	105.05E+0
885.009E+0	5.12E-6	103.1E+0
885.4902E+0	4.95E-6	101.85E+0
885.971E+0	4.7E-6	103.65E+0
886.5119E+0	4.66E-6	97.85E+0
886.9928E+0	4.32E-6	99.85E+0
887.4734E+0	4.76E-6	100.75E+0
888.014E+0	4.66E-6	104.7E+0
888.4944E+0	4.58E-6	102.2E+0
888.9747E+0	4.57E-6	105.65E+0
889.5151E+0	4.37E-6	105.8E+0
889.9952E+0	4.57E-6	107.5E+0
890.4751E+0	4.13E-6	106.35E+0
891.015E+0	4.08E-6	96.85E+0
891.4946E+0	4.31E-6	102E+0
891.9743E+0	4.05E-6	104E+0
892.5138E+0	3.93E-6	102.85E+0
892.9931E+0	4E-6	106.5E+0
893.4726E+0	4.21E-6	110.4E+0
894.0116E+0	3.82E-6	107.3E+0
894.4906E+0	4.01E-6	97.3E+0
895.0294E+0	4.13E-6	104.15E+0
895.5084E+0	3.87E-6	100.8E+0
895.987E+0	3.75E-6	100.6E+0
896.5254E+0	3.32E-6	107.55E+0
897.0039E+0	3.91E-6	106.15E+0
897.4824E+0	3.91E-6	107.8E+0
898.0203E+0	3.96E-6	104.8E+0
898.4986E+0	3.52E-6	103.55E+0
898.9766E+0	3.71E-6	105.8E+0
899.5142E+0	3.38E-6	108.5E+0
899.9922E+0	4.12E-6	106.85E+0
900.5294E+0	3.71E-6	99.9E+0
901.0071E+0	3.11E-6	103.5E+0
901.4844E+0	3.13E-6	107.4E+0
902.0214E+0	3.56E-6	101.1E+0
902.4988E+0	3.52E-6	107.05E+0
902.9759E+0	3.91E-6	101.65E+0
903.5126E+0	3.65E-6	106.1E+0
903.9894E+0	3.17E-6	99.75E+0
904.5258E+0	3.36E-6	104.45E+0
905.0024E+0	3.22E-6	97.8E+0
905.4791E+0	3.18E-6	108.3E+0
906.015E+0	3.16E-6	100.05E+0
906.4914E+0	3.17E-6	102.45E+0
907.0272E+0	3.21E-6	107.95E+0
907.5032E+0	2.88E-6	101.5E+0
907.979E+0	2.97E-6	103.85E+0
908.5144E+0	3.12E-6	99.45E+0
908.9902E+0	2.62E-6	100.7E+0
909.5254E+0	2.97E-6	102.4E+0
910.0007E+0	2.85E-6	97.55E+0
910.4762E+0	2.46E-6	98.75E+0
911.011E+0	2.85E-6	98.6E+0
911.4859E+0	2.65E-6	107.65E+0
912.0203E+0	2.71E-6	108.85E+0
912.4954E+0	3E-6	94.55E+0
913.0294E+0	2.46E-6	91.75E+0
913.5042E+0	2.6E-6	107.05E+0
913.9786E+0	2.82E-6	101.45E+0
914.5124E+0	2.37E-6	108.1E+0
914.9868E+0	2.66E-6	108.8E+0
915.5202E+0	2.4E-6	120.15E+0
915.9943E+0	2.95E-6	106.5E+0
916.5274E+0	2.27E-6	96.65E+0
917.0014E+0	2.23E-6	102.65E+0
917.475E+0	2.17E-6	97.6E+0
918.0079E+0	2.77E-6	108.65E+0
918.4814E+0	2.63E-6	100.2E+0
919.014E+0	2.03E-6	102.4E+0
919.4872E+0	2.26E-6	95.4E+0
920.0196E+0	2.45E-6	110E+0
920.4926E+0	2.3E-6	101.6E+0
921.0247E+0	1.68E-6	108E+0
921.4974E+0	2.18E-6	111.8E+0
922.0294E+0	2.21E-6	110.15E+0
922.5019E+0	2.02E-6	112E+0
922.9742E+0	1.9E-6	98E+0
923.5056E+0	2.01E-6	103.4E+0
923.9778E+0	2.31E-6	107.3E+0
924.509E+0	2.23E-6	106.35E+0
924.981E+0	1.76E-6	99.4E+0
925.5116E+0	1.63E-6	108.2E+0
925.9834E+0	1.83E-6	97.4E+0
926.5138E+0	1.97E-6	101.7E+0
926.9855E+0	2.12E-6	106.85E+0
927.5156E+0	1.52E-6	102.8E+0
927.987E+0	2.03E-6	102.4E+0
928.517E+0	1.58E-6	95E+0
928.9879E+0	1.63E-6	105.5E+0
929.5178E+0	1.56E-6	113.3E+0
929.9883E+0	1.16E-6	108.4E+0
930.518E+0	1.77E-6	90E+0
930.9884E+0	1.82E-6	92.75E+0
931.5178E+0	1.8E-6	110.75E+0
931.9879E+0	1.53E-6	109.8E+0
932.5168E+0	1.45E-6	99.45E+0
932.987E+0	1.9E-6	112.85E+0
933.5156E+0	1.63E-6	94.8E+0
933.9854E+0	1.26E-6	90.6E+0
934.5136E+0	1.27E-6	94E+0
934.9834E+0	1.3E-6	105.2E+0
935.5114E+0	1.27E-6	97.2E+0
935.9808E+0	1.32E-6	124.2E+0
936.5086E+0	1.31E-6	90E+0
936.9778E+0	1.33E-6	91.6E+0
937.5052E+0	1.5E-6	100E+0
937.9739E+0	1.18E-6	97.25E+0
938.5014E+0	1.31E-6	90E+0
939.0284E+0	1.21E-6	106.15E+0
939.497E+0	1E-6	118.8E+0
940.0238E+0	1.15E-6	99.85E+0
940.4922E+0	1.32E-6	103.65E+0
941.0186E+0	1.32E-6	98.3E+0
941.4866E+0	1.37E-6	104.2E+0
942.013E+0	1.18E-6	97.85E+0
942.4806E+0	1.32E-6	111.8E+0
943.0066E+0	1.06E-6	102.9E+0
943.4743E+0	1.32E-6	108.7E+0
943.9999E+0	1.02E-6	107.45E+0
944.5256E+0	1.2E-6	118.6E+0
944.9926E+0	1.25E-6	97.55E+0
945.5182E+0	1.11E-6	107.9E+0
945.985E+0	1.23E-6	119.7E+0
946.5099E+0	620E-9	101.55E+0
946.9766E+0	930E-9	90E+0
947.5014E+0	920E-9	88.45E+0
948.026E+0	950E-9	130.15E+0
948.4923E+0	1.1E-6	133.9E+0
949.0166E+0	950E-9	112.4E+0
949.4828E+0	550E-9	107.6E+0
950.0068E+0	1.26E-6	96.85E+0
950.4726E+0	830E-9	108.55E+0
950.9964E+0	850E-9	108E+0
951.52E+0	680E-9	114.05E+0
951.9856E+0	1.02E-6	118.35E+0
952.5088E+0	960E-9	106.6E+0
952.9742E+0	570E-9	90E+0
953.4971E+0	850E-9	90.8E+0
954.0202E+0	410E-9	123.95E+0
954.485E+0	930E-9	90E+0
955.0075E+0	900E-9	67.95E+0
955.4722E+0	330E-9	90E+0
955.9946E+0	350E-9	100.3E+0
956.5168E+0	780E-9	111.4E+0
956.981E+0	410E-9	90E+0
957.5028E+0	600E-9	90E+0
958.0247E+0	610E-9	103.25E+0
958.4886E+0	400E-9	91.85E+0
959.0102E+0	380E-9	101.15E+0
959.4735E+0	630E-9	111.9E+0
959.995E+0	620E-9	112.3E+0
960.516E+0	470E-9	126.5E+0
960.9791E+0	500E-9	132.45E+0
961.5E+0	260E-9	95.5E+0
962.0207E+0	330E-9	107.25E+0
962.4835E+0	470E-9	150.85E+0
963.0039E+0	760E-9	148.9E+0
963.5242E+0	200E-9	154.05E+0
963.9866E+0	330E-9	167.6E+0
964.5066E+0	530E-9	90E+0
965.0266E+0	630E-9	90E+0
965.4884E+0	560E-9	90E+0
966.0079E+0	130E-9	0E+0
966.5274E+0	570E-9	90E+0
966.989E+0	510E-9	104.1E+0
967.5082E+0	0E+0	0E+0
968.027E+0	330E-9	90E+0
968.4884E+0	350E-9	151.2E+0
969.0071E+0	220E-9	93.6E+0
969.5258E+0	260E-9	90E+0
969.9864E+0	780E-9	123.75E+0
970.5047E+0	620E-9	84.15E+0
971.023E+0	330E-9	81.75E+0
971.4832E+0	30E-9	0E+0
972.0011E+0	210E-9	114.3E+0
972.5188E+0	370E-9	116.65E+0
972.979E+0	660E-9	112.6E+0
973.4963E+0	110E-9	0E+0
974.0136E+0	530E-9	91.3E+0
974.4734E+0	730E-9	90E+0
974.9903E+0	410E-9	123.95E+0
975.5071E+0	210E-9	155.7E+0
976.0238E+0	470E-9	134.7E+0
976.483E+0	200E-9	0E+0
976.9994E+0	0E+0	0E+0
977.5156E+0	130E-9	0E+0
977.9744E+0	110E-9	0E+0
978.4903E+0	0E+0	0E+0
979.0062E+0	100E-9	0E+0
979.5218E+0	130E-9	0E+0
979.9799E+0	170E-9	90E+0
980.4954E+0	160E-9	0E+0
981.0106E+0	270E-9	180E+0
981.5258E+0	60E-9	0E+0
981.9834E+0	0E+0	0E+0
982.4983E+0	70E-9	0E+0
983.0128E+0	250E-9	180E+0
983.5274E+0	180E-9	0E+0
983.9844E+0	0E+0	0E+0
984.4988E+0	0E+0	0E+0
985.0128E+0	0E+0	0E+0
985.5266E+0	0E+0	0E+0
985.9834E+0	110E-9	0E+0
986.497E+0	80E-9	0E+0
987.0106E+0	500E-9	129.85E+0
987.5238E+0	450E-9	42.5E+0
987.9799E+0	170E-9	0E+0
988.4928E+0	350E-9	127.35E+0
989.0058E+0	0E+0	0E+0
989.5184E+0	120E-9	0E+0
989.9742E+0	130E-9	0E+0
990.4864E+0	0E+0	0E+0
990.9988E+0	350E-9	124.85E+0
991.511E+0	230E-9	90E+0
992.023E+0	70E-9	0E+0
992.4778E+0	0E+0	0E+0
992.9894E+0	530E-9	102.1E+0
993.5011E+0	110E-9	0E+0
994.0124E+0	0E+0	0E+0
994.5235E+0	0E+0	0E+0
994.9778E+0	0E+0	0E+0
995.4888E+0	200E-9	0E+0
995.9996E+0	0E+0	0E+0
996.5102E+0	0E+0	0E+0
997.0206E+0	160E-9	0E+0
997.4743E+0	380E-9	90E+0
997.9844E+0	260E-9	109.5E+0
998.4946E+0	150E-9	0E+0
999.0043E+0	0E+0	0E+0
999.5142E+0	430E-9	22.5E+0
1.0000235E+3	130E-9	0E+0
